onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
35.048556	2.0	trials	nogo_tone	8000.0	80.0	35.048556	0.1	True	7.0	36.53968	0.01	False	0.0	0.0	0.0	0.0	True	36.746556	False	3.0
61.588966	2.0	trials	nogo_tone	8000.0	80.0	61.588966	0.1	True	7.0	62.624088	0.01	False	0.0	0.0	0.0	0.0	True	62.828965999999994	False	3.0
72.249181	2.0	trials	nogo_tone	8000.0	80.0	72.249181	0.1	True	7.0	73.468355	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
83.319	2.0	trials	nogo_tone	8000.0	80.0	83.319	0.1	True	7.0	84.420121	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
94.799645	2.0	trials	nogo_tone	8000.0	80.0	94.799645	0.1	True	7.0	95.981743	0.01	False	0.0	0.0	0.0	0.0	True	96.25964499999999	False	3.0
106.280133	2.0	trials	go_tone	4000.0	80.0	106.280133	0.1	True	7.0	107.604256	0.01	False	0.0	0.0	0.0	0.0	True	107.702133	False	1.0
119.059527	2.0	trials	go_tone	4000.0	80.0	119.059527	0.1	True	7.0	120.36665	0.01	False	0.0	0.0	0.0	0.0	True	120.624527	False	1.0
129.949994	2.0	trials	nogo_tone	8000.0	80.0	129.949994	0.1	True	7.0	131.290117	0.01	False	0.0	0.0	0.0	0.0	True	131.478994	False	3.0
141.751057	2.0	trials	nogo_tone	8000.0	80.0	141.751057	0.1	True	7.0	142.964139	0.01	False	0.0	0.0	0.0	0.0	True	143.167057	False	3.0
153.329928	2.0	trials	nogo_tone	8000.0	80.0	153.329928	0.1	True	7.0	154.466101	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
164.069745	2.0	trials	go_tone	4000.0	80.0	164.069745	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	165.27374500000002	True	1.0
176.779888	2.0	trials	go_tone	4000.0	80.0	176.779888	0.1	True	7.0	178.132988	0.01	False	0.0	0.0	0.0	0.0	True	178.339888	False	1.0
188.161508	2.0	trials	nogo_tone	8000.0	80.0	188.161508	0.1	True	7.0	189.557633	0.01	False	0.0	0.0	0.0	0.0	True	189.723508	False	3.0
