onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.508	2.0	trials	nogo_tone	4000.0	80.0	11.508	0.1	True	5.0	12.508	0.01	False					nolight	0.0	nan	False		False	3.0
22.108	2.0	trials	nogo_tone	4000.0	80.0	22.108	0.1	False				False					nolight	0.0	nan	False		False	4.0
33.259	2.0	trials	nogo_tone	4000.0	80.0	33.259	0.1	True	5.0	34.259	0.01	False					nolight	0.0	nan	False		False	3.0
44.559	2.0	trials	go_tone	8000.0	80.0	44.559	0.1	True	5.0	45.559	0.01	True	100.0	12.0	44.509	44.958999999999996	audio	450.0	wS2	True	47.696	False	1.0
55.399	2.0	trials	go_tone	8000.0	80.0	55.399	0.1	False				True	100.0	12.0	55.349000000000004	55.799	audio	450.0	wS2	True	57.789	True	2.0
67.789	2.0	trials	go_tone	8000.0	80.0	67.789	0.1	False				True	100.0	12.0	67.739	68.18900000000001	audio	450.0	wS2	True	70.45700000000001	False	2.0
78.821	2.0	trials	go_tone	8000.0	80.0	78.821	0.1	True	5.0	79.821	0.01	False					nolight	0.0	nan	True	80.99	True	1.0
91.0	2.0	trials	go_tone	8000.0	80.0	91.0	0.1	True	5.0	92.0	0.01	False					nolight	0.0	nan	True	93.531	True	1.0
104.32	2.0	trials	go_tone	8000.0	80.0	104.32	0.1	True	5.0	105.32	0.01	False					nolight	0.0	nan	True	106.877	False	1.0
115.68	2.0	trials	go_tone	8000.0	80.0	115.68	0.1	False				False					nolight	0.0	nan	True	118.50200000000001	False	2.0
127.2	1.9999999999999858	trials	go_tone	8000.0	80.0	127.2	0.1	True	5.0	128.2	0.01	False					nolight	0.0	nan	True	130.25900000000001	False	1.0
138.321	2.0	trials	nogo_tone	4000.0	80.0	138.321	0.1	True	5.0	139.321	0.01	True	100.0	12.0	138.721	139.271	delay	550.0	wS2	True	140.98499999999999	False	3.0
148.891	2.0	trials	nogo_tone	4000.0	80.0	148.891	0.1	False				False					nolight	0.0	nan	False		False	4.0
159.747	2.0	trials	nogo_tone	4000.0	80.0	159.747	0.1	True	5.0	160.747	0.01	False					nolight	0.0	nan	False		False	3.0
171.141	2.0	trials	nogo_tone	4000.0	80.0	171.141	0.1	False				False					nolight	0.0	nan	False		False	4.0
182.452	2.0	trials	no_tone					True	5.0	183.452	0.01	False					nolight	0.0	nan	False		False	5.0
