onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	go_tone	8000.0	80.0	11.509	0.1	True	5.0	12.509	0.01	False					nolight	0.0	nan	True	13.647	True	1.0
23.657	2.0	trials	go_tone	8000.0	80.0	23.657	0.1	True	5.0	24.657	0.01	False					nolight	0.0	nan	True	26.4	False	1.0
34.987	2.0	trials	go_tone	8000.0	80.0	34.987	0.1	False				False					nolight	0.0	nan	True	37.247	True	2.0
47.248	2.0	trials	go_tone	8000.0	80.0	47.248	0.1	False				False					nolight	0.0	nan	False		False	2.0
57.928	2.0	trials	go_tone	8000.0	80.0	57.928	0.1	False				True	100.0	12.0	58.878	59.227999999999994	whisker	350.0	wS2	True	61.147999999999996	False	2.0
69.019	2.0	trials	nogo_tone	4000.0	80.0	69.019	0.1	False				False					nolight	0.0	nan	False		False	4.0
80.118	2.0	trials	go_tone	8000.0	80.0	80.118	0.1	False				False					nolight	0.0	nan	True	82.957	False	2.0
90.699	2.0	trials	nogo_tone	4000.0	80.0	90.699	0.1	True	5.0	91.699	0.01	False					nolight	0.0	nan	False		False	3.0
101.488	2.0	trials	nogo_tone	4000.0	80.0	101.488	0.1	False				True	100.0	12.0	101.888	102.438	delay	550.0	wS2	False		False	4.0
112.189	2.0	trials	no_tone					True	5.0	113.189	0.01	True	100.0	12.0	112.139	112.589	audio	450.0	wS2	False		False	5.0
123.089	2.0	trials	nogo_tone	4000.0	80.0	123.089	0.1	False				False					nolight	0.0	nan	False		False	4.0
134.15	2.0	trials	nogo_tone	4000.0	80.0	134.15	0.1	True	5.0	135.15	0.01	True	100.0	12.0	135.1	135.45000000000002	whisker	350.0	wS2	False		False	3.0
145.259	2.0	trials	go_tone	8000.0	80.0	145.259	0.1	False				False					nolight	0.0	nan	False		False	2.0
156.719	2.0	trials	go_tone	8000.0	80.0	156.719	0.1	True	5.0	157.719	0.01	True	100.0	12.0	156.66899999999998	157.119	audio	450.0	wS2	False		False	1.0
167.449	2.0	trials	no_tone					True	5.0	168.449	0.01	False					nolight	0.0	nan	False		False	5.0
178.62	2.0	trials	nogo_tone	4000.0	80.0	178.62	0.1	True	5.0	179.62	0.01	False					nolight	0.0	nan	False		False	3.0
189.34	2.0	trials	no_tone					True	5.0	190.34	0.01	False					nolight	0.0	nan	False		False	5.0
200.251	2.0	trials	nogo_tone	4000.0	80.0	200.251	0.1	False				False					nolight	0.0	nan	False		False	4.0
211.04	2.0	trials	go_tone	8000.0	80.0	211.04	0.1	False				True	100.0	12.0	211.44	211.98999999999998	delay	550.0	wS2	False		False	2.0
222.083	2.0	trials	nogo_tone	4000.0	80.0	222.083	0.1	False				False					nolight	0.0	nan	False		False	4.0
232.971	2.0	trials	no_tone					True	5.0	233.971	0.01	False					nolight	0.0	nan	True	235.80700000000002	False	5.0
244.331	2.0	trials	go_tone	8000.0	80.0	244.331	0.1	True	5.0	245.331	0.01	False					nolight	0.0	nan	True	247.2	False	1.0
255.112	1.9999999999999716	trials	nogo_tone	4000.0	80.0	255.112	0.1	True	5.0	256.11199999999997	0.01	False					nolight	0.0	nan	False		False	3.0
265.711	2.0	trials	no_tone					True	5.0	266.711	0.01	True	100.0	12.0	266.661	267.011	whisker	350.0	wS2	False		False	5.0
276.441	2.0	trials	nogo_tone	4000.0	80.0	276.441	0.1	True	5.0	277.441	0.01	False					nolight	0.0	nan	True	279.31	False	3.0
287.183	2.0	trials	go_tone	8000.0	80.0	287.183	0.1	True	5.0	288.183	0.01	False					nolight	0.0	nan	True	290.101	False	1.0
298.461	2.0	trials	nogo_tone	4000.0	80.0	298.461	0.1	True	5.0	299.461	0.01	True	100.0	12.0	298.411	298.861	audio	450.0	wS2	False		False	3.0
309.991	2.0	trials	nogo_tone	4000.0	80.0	309.991	0.1	False				True	100.0	12.0	309.941	310.39099999999996	audio	450.0	wS2	False		False	4.0
320.962	2.0	trials	nogo_tone	4000.0	80.0	320.962	0.1	True	5.0	321.962	0.01	False					nolight	0.0	nan	True	323.77799999999996	False	3.0
332.452	2.0	trials	no_tone					True	5.0	333.452	0.01	False					nolight	0.0	nan	True	335.249	False	5.0
343.963	2.0	trials	go_tone	8000.0	80.0	343.963	0.1	True	5.0	344.963	0.01	False					nolight	0.0	nan	True	346.79900000000004	False	1.0
355.202	2.0	trials	go_tone	8000.0	80.0	355.202	0.1	True	5.0	356.202	0.01	False					nolight	0.0	nan	True	357.999	False	1.0
366.713	2.0	trials	no_tone					True	5.0	367.713	0.01	True	100.0	12.0	367.113	367.663	delay	550.0	wS2	True	369.55100000000004	False	5.0
377.843	2.0	trials	go_tone	8000.0	80.0	377.843	0.1	False				True	100.0	12.0	377.793	378.243	audio	450.0	wS2	True	380.814	False	2.0
389.253	2.0	trials	nogo_tone	4000.0	80.0	389.253	0.1	False				False					nolight	0.0	nan	False		False	4.0
