onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
71.031372	2.0	trials	nogo_tone	4000.0	80.0	71.031372	0.1	True	7.0	72.033509	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
97.411856	2.0	trials	go_tone	8000.0	80.0	97.411856	0.1	False				False	0.0	0.0	0.0	0.0	True	98.666856	False	2.0
108.170071	2.0	trials	no_tone					True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	107.54107099999999	True	5.0
119.04993	2.0	trials	no_tone					True	7.0	120.05207	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
129.890447	2.0	trials	no_tone					True	7.0	130.892585	0.01	False	0.0	0.0	0.0	0.0	True	131.345447	False	5.0
141.410643	2.0	trials	go_tone	8000.0	80.0	141.410643	0.1	True	7.0	142.41274	0.01	False	0.0	0.0	0.0	0.0	True	142.736643	False	1.0
152.510362	2.0	trials	go_tone	8000.0	80.0	152.510362	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
163.460462	2.0	trials	go_tone	8000.0	80.0	163.460462	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
174.060686	2.0	trials	nogo_tone	4000.0	80.0	174.060686	0.1	True	7.0	175.062775	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
184.930537	2.0	trials	go_tone	8000.0	80.0	184.930537	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
196.461199	2.0	trials	go_tone	8000.0	80.0	196.461199	0.1	True	7.0	197.463346	0.01	False	0.0	0.0	0.0	0.0	True	197.878199	False	1.0
207.240899	2.0	trials	nogo_tone	4000.0	80.0	207.240899	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
218.722469	2.0	trials	go_tone	8000.0	80.0	218.722469	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	217.75046899999998	True	1.0
229.251218	2.0	trials	go_tone	8000.0	80.0	229.251218	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	230.301218	True	1.0
241.814921	2.0	trials	go_tone	8000.0	80.0	241.814921	0.1	True	7.0	242.817058	0.01	False	0.0	0.0	0.0	0.0	True	243.08592099999998	False	1.0
253.802834	2.0	trials	go_tone	8000.0	80.0	253.802834	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	254.15183399999998	True	1.0
265.661232	2.0	trials	go_tone	8000.0	80.0	265.661232	0.1	True	7.0	266.66332	0.01	False	0.0	0.0	0.0	0.0	True	266.73923199999996	False	1.0
