onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.51	2.0	trials	go_tone	8000.0	80.0	11.51	0.1	True	5.0	12.51	0.01	False					nolight	0.0	nan	True	14.672	False	1.0
22.49	2.0	trials	no_tone					True	5.0	23.49	0.01	True	100.0	12.0	22.889999999999997	23.439999999999998	delay	550.0	fpS1	False		False	5.0
33.399	2.0	trials	nogo_tone	4000.0	80.0	33.399	0.1	True	5.0	34.399	0.01	False					nolight	0.0	nan	False		False	3.0
44.768	2.0	trials	no_tone					True	5.0	45.768	0.01	False					nolight	0.0	nan	False		False	5.0
56.015	2.0	trials	go_tone	8000.0	80.0	56.015	0.1	True	5.0	57.015	0.01	True	100.0	12.0	56.965	57.315	whisker	350.0	fpS1	False		False	1.0
66.841	2.0	trials	nogo_tone	4000.0	80.0	66.841	0.1	False				True	100.0	12.0	67.241	67.791	delay	550.0	fpS1	False		False	4.0
77.931	2.0	trials	go_tone	8000.0	80.0	77.931	0.1	True	5.0	78.931	0.01	False					nolight	0.0	nan	True	80.712	False	1.0
89.381	2.0	trials	go_tone	8000.0	80.0	89.381	0.1	False				False					nolight	0.0	nan	False		False	2.0
100.4	2.0	trials	nogo_tone	4000.0	80.0	100.4	0.1	False				True	100.0	12.0	101.35000000000001	101.7	whisker	350.0	fpS1	False		False	4.0
111.78	2.0	trials	go_tone	8000.0	80.0	111.78	0.1	True	5.0	112.78	0.01	False					nolight	0.0	nan	True	114.769	False	1.0
122.98	2.0	trials	nogo_tone	4000.0	80.0	122.98	0.1	True	5.0	123.98	0.01	False					nolight	0.0	nan	False		False	3.0
133.732	2.0	trials	go_tone	8000.0	80.0	133.732	0.1	True	5.0	134.732	0.01	False					nolight	0.0	nan	True	136.563	False	1.0
144.331	2.0	trials	no_tone					True	5.0	145.331	0.01	False					nolight	0.0	nan	False		False	5.0
155.051	2.0	trials	go_tone	8000.0	80.0	155.051	0.1	False				True	100.0	12.0	155.451	156.00099999999998	delay	550.0	fpS1	True	157.784	False	2.0
166.071	2.0	trials	no_tone					True	5.0	167.071	0.01	False					nolight	0.0	nan	False		False	5.0
176.733	2.0	trials	nogo_tone	4000.0	80.0	176.733	0.1	False				False					nolight	0.0	nan	False		False	4.0
187.311	2.0	trials	no_tone					True	5.0	188.311	0.01	True	100.0	12.0	187.261	187.711	audio	450.0	fpS1	False		False	5.0
198.442	2.0	trials	nogo_tone	4000.0	80.0	198.442	0.1	True	5.0	199.442	0.01	False					nolight	0.0	nan	False		False	3.0
209.031	2.0	trials	nogo_tone	4000.0	80.0	209.031	0.1	False				False					nolight	0.0	nan	False		False	4.0
220.433	2.0	trials	go_tone	8000.0	80.0	220.433	0.1	True	5.0	221.433	0.01	True	100.0	12.0	220.833	221.38299999999998	delay	550.0	fpS1	True	223.588	False	1.0
231.164	2.0	trials	no_tone					True	5.0	232.164	0.01	False					nolight	0.0	nan	False		False	5.0
241.872	2.0	trials	nogo_tone	4000.0	80.0	241.872	0.1	False				False					nolight	0.0	nan	False		False	4.0
252.833	2.0	trials	go_tone	8000.0	80.0	252.833	0.1	False				False					nolight	0.0	nan	False		False	2.0
264.053	2.0	trials	go_tone	8000.0	80.0	264.053	0.1	True	5.0	265.053	0.01	False					nolight	0.0	nan	True	266.991	False	1.0
275.443	2.0	trials	nogo_tone	4000.0	80.0	275.443	0.1	False				False					nolight	0.0	nan	False		False	4.0
