onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	go_tone	8000.0	80.0	11.509	0.1	True	5.0	12.509	0.01	False					nolight	0.0	nan	True	14.193000000000001	False	1.0
22.07	2.0	trials	no_tone					True	5.0	23.07	0.01	False					nolight	0.0	nan	False		False	5.0
33.473	2.0	trials	nogo_tone	4000.0	80.0	33.473	0.1	True	5.0	34.473	0.01	False					nolight	0.0	nan	True	36.202	False	3.0
44.801	2.0	trials	no_tone					True	5.0	45.801	0.01	False					nolight	0.0	nan	False		False	5.0
56.039	2.0	trials	no_tone					True	5.0	57.039	0.01	False					nolight	0.0	nan	False		False	5.0
67.441	2.0	trials	go_tone	8000.0	80.0	67.441	0.1	True	5.0	68.441	0.01	True	100.0	12.0	67.391	67.84100000000001	audio	450.0	ALM	True	70.14	False	1.0
78.811	2.0	trials	go_tone	8000.0	80.0	78.811	0.1	True	5.0	79.811	0.01	False					nolight	0.0	nan	True	81.46400000000001	False	1.0
89.57	2.0	trials	nogo_tone	4000.0	80.0	89.57	0.1	True	5.0	90.57	0.01	False					nolight	0.0	nan	False		False	3.0
100.522	2.0	trials	no_tone					True	5.0	101.522	0.01	True	100.0	12.0	100.92200000000001	101.47200000000001	delay	550.0	ALM	False		False	5.0
115.09	2.0	trials	nogo_tone	4000.0	80.0	115.09	0.1	True	5.0	116.09	0.01	False					nolight	0.0	nan	True	117.739	False	3.0
126.561	2.0	trials	go_tone	8000.0	80.0	126.561	0.1	False				True	100.0	12.0	127.51100000000001	127.861	whisker	350.0	ALM	False		False	2.0
137.521	2.0	trials	go_tone	8000.0	80.0	137.521	0.1	False				False					nolight	0.0	nan	True	140.213	False	2.0
148.591	2.0	trials	nogo_tone	4000.0	80.0	148.591	0.1	False				False					nolight	0.0	nan	False		False	4.0
159.853	2.0	trials	go_tone	8000.0	80.0	159.853	0.1	True	5.0	160.853	0.01	True	100.0	12.0	160.25300000000001	160.803	delay	550.0	ALM	False		False	1.0
171.192	2.0	trials	nogo_tone	4000.0	80.0	171.192	0.1	True	5.0	172.192	0.01	True	100.0	12.0	171.142	171.592	audio	450.0	ALM	True	173.84	False	3.0
181.901	2.0	trials	nogo_tone	4000.0	80.0	181.901	0.1	True	5.0	182.901	0.01	True	100.0	12.0	182.851	183.20100000000002	whisker	350.0	ALM	False		False	3.0
192.621	2.0	trials	no_tone					True	5.0	193.621	0.01	True	100.0	12.0	192.571	193.02100000000002	audio	450.0	ALM	False		False	5.0
203.312	2.0	trials	go_tone	8000.0	80.0	203.312	0.1	True	5.0	204.312	0.01	False					nolight	0.0	nan	True	206.168	False	1.0
214.354	2.0	trials	nogo_tone	4000.0	80.0	214.354	0.1	True	5.0	215.354	0.01	False					nolight	0.0	nan	True	216.78900000000002	True	3.0
227.164	2.0	trials	nogo_tone	4000.0	80.0	227.164	0.1	True	5.0	228.164	0.01	False					nolight	0.0	nan	False		False	3.0
238.304	2.0	trials	go_tone	8000.0	80.0	238.304	0.1	True	5.0	239.304	0.01	False					nolight	0.0	nan	True	241.17000000000002	False	1.0
249.495	2.0	trials	no_tone					True	5.0	250.495	0.01	False					nolight	0.0	nan	False		False	5.0
260.095	2.0	trials	go_tone	8000.0	80.0	260.095	0.1	False				False					nolight	0.0	nan	True	262.13000000000005	True	2.0
272.133	2.0	trials	go_tone	8000.0	80.0	272.133	0.1	False				False					nolight	0.0	nan	True	274.52299999999997	True	2.0
284.525	2.0	trials	go_tone	8000.0	80.0	284.525	0.1	False				False					nolight	0.0	nan	False		False	2.0
295.213	2.0	trials	go_tone	8000.0	80.0	295.213	0.1	False				False					nolight	0.0	nan	True	297.39300000000003	True	2.0
307.394	2.0	trials	go_tone	8000.0	80.0	307.394	0.1	False				False					nolight	0.0	nan	True	310.232	False	2.0
318.726	2.0	trials	go_tone	8000.0	80.0	318.726	0.1	True	5.0	319.726	0.01	False					nolight	0.0	nan	True	321.404	False	1.0
329.586	2.0	trials	go_tone	8000.0	80.0	329.586	0.1	True	5.0	330.586	0.01	False					nolight	0.0	nan	True	331.71500000000003	True	1.0
341.716	2.0	trials	go_tone	8000.0	80.0	341.716	0.1	True	5.0	342.716	0.01	False					nolight	0.0	nan	True	344.016	True	1.0
354.016	2.0	trials	go_tone	8000.0	80.0	354.016	0.1	True	5.0	355.016	0.01	False					nolight	0.0	nan	True	356.49600000000004	True	1.0
366.497	2.0	trials	go_tone	8000.0	80.0	366.497	0.1	True	5.0	367.497	0.01	False					nolight	0.0	nan	True	369.028	True	1.0
379.037	2.0	trials	go_tone	8000.0	80.0	379.037	0.1	True	5.0	380.037	0.01	False					nolight	0.0	nan	True	381.486	True	1.0
391.495	2.0	trials	go_tone	8000.0	80.0	391.495	0.1	True	5.0	392.495	0.01	False					nolight	0.0	nan	True	394.163	False	1.0
402.748	2.0	trials	nogo_tone	4000.0	80.0	402.748	0.1	False				False					nolight	0.0	nan	False		False	4.0
414.435	2.0	trials	nogo_tone	4000.0	80.0	414.435	0.1	False				False					nolight	0.0	nan	False		False	4.0
425.208	2.0	trials	nogo_tone	4000.0	80.0	425.208	0.1	True	5.0	426.208	0.01	False					nolight	0.0	nan	False		False	3.0
436.546	2.0	trials	nogo_tone	4000.0	80.0	436.546	0.1	False				True	100.0	12.0	437.496	437.846	whisker	350.0	ALM	False		False	4.0
447.573	2.0	trials	nogo_tone	4000.0	80.0	447.573	0.1	False				True	100.0	12.0	447.97299999999996	448.52299999999997	delay	550.0	ALM	False		False	4.0
458.426	2.0	trials	no_tone					True	5.0	459.426	0.01	False					nolight	0.0	nan	False		False	5.0
469.776	2.0	trials	nogo_tone	4000.0	80.0	469.776	0.1	False				False					nolight	0.0	nan	False		False	4.0
481.099	2.0	trials	nogo_tone	4000.0	80.0	481.099	0.1	False				True	100.0	12.0	481.049	481.49899999999997	audio	450.0	ALM	False		False	4.0
491.739	2.0	trials	nogo_tone	4000.0	80.0	491.739	0.1	True	5.0	492.739	0.01	False					nolight	0.0	nan	True	493.11699999999996	True	3.0
503.119	2.0	trials	nogo_tone	4000.0	80.0	503.119	0.1	True	5.0	504.119	0.01	False					nolight	0.0	nan	False		False	3.0
513.699	2.0	trials	go_tone	8000.0	80.0	513.699	0.1	False				False					nolight	0.0	nan	True	516.1579999999999	True	2.0
526.161	2.0	trials	go_tone	8000.0	80.0	526.161	0.1	False				False					nolight	0.0	nan	True	528.698	True	2.0
538.7	2.0	trials	go_tone	8000.0	80.0	538.7	0.1	False				False					nolight	0.0	nan	False		False	2.0
