onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.505	2.0	trials	no_tone					True	5.0	12.505	0.01	False					nolight	0.0	nan	True	14.373000000000001	False	5.0
22.935	2.0	trials	nogo_tone	4000.0	80.0	22.935	0.1	True	5.0	23.935	0.01	False					nolight	0.0	nan	False		False	3.0
34.306	2.0	trials	go_tone	8000.0	80.0	34.306	0.1	False				False					nolight	0.0	nan	True	36.742999999999995	True	2.0
46.748	2.0	trials	go_tone	8000.0	80.0	46.748	0.1	False				False					nolight	0.0	nan	True	49.318	False	2.0
58.176	2.0	trials	go_tone	8000.0	80.0	58.176	0.1	True	5.0	59.176	0.01	False					nolight	0.0	nan	True	61.018	False	1.0
69.668	2.0	trials	no_tone					True	5.0	70.668	0.01	False					nolight	0.0	nan	False		False	5.0
80.498	2.0	trials	go_tone	8000.0	80.0	80.498	0.1	True	5.0	81.498	0.01	False					nolight	0.0	nan	True	81.857	True	1.0
91.867	2.0	trials	go_tone	8000.0	80.0	91.867	0.1	True	5.0	92.867	0.01	False					nolight	0.0	nan	True	94.735	False	1.0
102.968	2.0	trials	nogo_tone	4000.0	80.0	102.968	0.1	True	5.0	103.968	0.01	False					nolight	0.0	nan	True	105.664	False	3.0
114.029	2.0	trials	no_tone					True	5.0	115.029	0.01	False					nolight	0.0	nan	False		False	5.0
124.677	2.0	trials	no_tone					True	5.0	125.677	0.01	False					nolight	0.0	nan	True	127.599	False	5.0
135.748	2.0	trials	nogo_tone	4000.0	80.0	135.748	0.1	True	5.0	136.748	0.01	False					nolight	0.0	nan	False		False	3.0
147.959	2.0	trials	go_tone	8000.0	80.0	147.959	0.1	True	5.0	148.959	0.01	True	100.0	12.0	148.909	149.25900000000001	whisker	350.0	wS2	False		False	1.0
158.759	2.0	trials	no_tone					True	5.0	159.759	0.01	False					nolight	0.0	nan	False		False	5.0
170.0	2.0	trials	nogo_tone	4000.0	80.0	170.0	0.1	True	5.0	171.0	0.01	True	100.0	12.0	170.95	171.3	whisker	350.0	wS2	False		False	3.0
180.91	2.0	trials	nogo_tone	4000.0	80.0	180.91	0.1	False				False					nolight	0.0	nan	False		False	4.0
192.318	2.0	trials	no_tone					True	5.0	193.318	0.01	False					nolight	0.0	nan	False		False	5.0
203.479	2.0	trials	nogo_tone	4000.0	80.0	203.479	0.1	False				False					nolight	0.0	nan	False		False	4.0
214.419	2.0	trials	no_tone					True	5.0	215.419	0.01	True	100.0	12.0	214.81900000000002	215.369	delay	550.0	wS2	False		False	5.0
225.279	2.0	trials	no_tone					True	5.0	226.279	0.01	True	100.0	12.0	226.22899999999998	226.579	whisker	350.0	wS2	False		False	5.0
236.44	2.0	trials	go_tone	8000.0	80.0	236.44	0.1	True	5.0	237.44	0.01	False					nolight	0.0	nan	True	239.22899999999998	False	1.0
247.44	2.0	trials	go_tone	8000.0	80.0	247.44	0.1	False				False					nolight	0.0	nan	True	249.929	True	2.0
259.929	2.0	trials	go_tone	8000.0	80.0	259.929	0.1	False				False					nolight	0.0	nan	True	262.419	True	2.0
272.42	2.0	trials	go_tone	8000.0	80.0	272.42	0.1	False				False					nolight	0.0	nan	False		False	2.0
283.441	2.0	trials	nogo_tone	4000.0	80.0	283.441	0.1	False				True	100.0	12.0	284.39099999999996	284.741	whisker	350.0	wS2	False		False	4.0
294.542	2.0	trials	nogo_tone	4000.0	80.0	294.542	0.1	True	5.0	295.542	0.01	False					nolight	0.0	nan	False		False	3.0
305.96	2.0	trials	go_tone	8000.0	80.0	305.96	0.1	False				True	100.0	12.0	305.90999999999997	306.35999999999996	audio	450.0	wS2	True	308.65799999999996	False	2.0
316.642	2.0	trials	nogo_tone	4000.0	80.0	316.642	0.1	False				False					nolight	0.0	nan	False		False	4.0
327.83	2.0	trials	nogo_tone	4000.0	80.0	327.83	0.1	False				True	100.0	12.0	328.22999999999996	328.78	delay	550.0	wS2	False		False	4.0
339.11	2.0	trials	go_tone	8000.0	80.0	339.11	0.1	False				False					nolight	0.0	nan	False		False	2.0
350.491	2.0	trials	no_tone					True	5.0	351.491	0.01	True	100.0	12.0	350.441	350.89099999999996	audio	450.0	wS2	False		False	5.0
362.011	2.0	trials	go_tone	8000.0	80.0	362.011	0.1	False				False					nolight	0.0	nan	True	364.142	True	2.0
374.142	2.0	trials	go_tone	8000.0	80.0	374.142	0.1	False				False					nolight	0.0	nan	False		False	2.0
385.113	2.0	trials	go_tone	8000.0	80.0	385.113	0.1	True	5.0	386.113	0.01	False					nolight	0.0	nan	True	387.361	True	1.0
397.371	2.0	trials	go_tone	8000.0	80.0	397.371	0.1	True	5.0	398.371	0.01	False					nolight	0.0	nan	True	400.421	False	1.0
408.104	2.0	trials	go_tone	8000.0	80.0	408.104	0.1	False				False					nolight	0.0	nan	True	411.02299999999997	False	2.0
418.877	2.0	trials	nogo_tone	4000.0	80.0	418.877	0.1	True	5.0	419.877	0.01	False					nolight	0.0	nan	False		False	3.0
430.202	2.0	trials	nogo_tone	4000.0	80.0	430.202	0.1	False				False					nolight	0.0	nan	False		False	4.0
441.184	2.0	trials	go_tone	8000.0	80.0	441.184	0.1	True	5.0	442.184	0.01	True	100.0	12.0	441.584	442.134	delay	550.0	wS2	True	444.107	False	1.0
452.284	2.0	trials	nogo_tone	4000.0	80.0	452.284	0.1	False				False					nolight	0.0	nan	False		False	4.0
463.934	2.0	trials	go_tone	8000.0	80.0	463.934	0.1	False				True	100.0	12.0	464.334	464.884	delay	550.0	wS2	False		False	2.0
474.493	2.0	trials	nogo_tone	4000.0	80.0	474.493	0.1	True	5.0	475.493	0.01	True	100.0	12.0	474.443	474.893	audio	450.0	wS2	False		False	3.0
485.835	2.0	trials	go_tone	8000.0	80.0	485.835	0.1	True	5.0	486.835	0.01	False					nolight	0.0	nan	True	488.61699999999996	False	1.0
496.873	2.0	trials	go_tone	8000.0	80.0	496.873	0.1	False				True	100.0	12.0	497.823	498.173	whisker	350.0	wS2	True	499.323	True	2.0
509.325	2.0	trials	go_tone	8000.0	80.0	509.325	0.1	False				True	100.0	12.0	510.275	510.625	whisker	350.0	wS2	True	511.565	True	2.0
521.573	2.0	trials	go_tone	8000.0	80.0	521.573	0.1	False				True	100.0	12.0	522.523	522.8729999999999	whisker	350.0	wS2	False		False	2.0
533.035	2.0	trials	go_tone	8000.0	80.0	533.035	0.1	True	5.0	534.035	0.01	False					nolight	0.0	nan	True	535.932	False	1.0
544.264	2.0	trials	go_tone	8000.0	80.0	544.264	0.1	True	5.0	545.264	0.01	True	100.0	12.0	544.214	544.664	audio	450.0	wS2	True	547.085	False	1.0
555.276	2.0	trials	nogo_tone	4000.0	80.0	555.276	0.1	False				True	100.0	12.0	555.226	555.6759999999999	audio	450.0	wS2	False		False	4.0
566.585	2.0	trials	nogo_tone	4000.0	80.0	566.585	0.1	True	5.0	567.585	0.01	False					nolight	0.0	nan	False		False	3.0
577.785	2.0	trials	go_tone	8000.0	80.0	577.785	0.1	False				False					nolight	0.0	nan	True	580.184	True	2.0
590.185	2.0	trials	go_tone	8000.0	80.0	590.185	0.1	False				False					nolight	0.0	nan	True	592.435	True	2.0
602.436	2.0	trials	go_tone	8000.0	80.0	602.436	0.1	False				False					nolight	0.0	nan	True	604.6080000000001	True	2.0
614.615	2.0	trials	go_tone	8000.0	80.0	614.615	0.1	False				False					nolight	0.0	nan	False		False	2.0
625.825	2.0	trials	nogo_tone	4000.0	80.0	625.825	0.1	False				False					nolight	0.0	nan	False		False	4.0
636.946	2.0	trials	nogo_tone	4000.0	80.0	636.946	0.1	True	5.0	637.946	0.01	True	100.0	12.0	637.346	637.8960000000001	delay	550.0	wS2	False		False	3.0
648.247	2.0	trials	no_tone					True	5.0	649.247	0.01	False					nolight	0.0	nan	True	651.1329999999999	False	5.0
659.366	2.0	trials	nogo_tone	4000.0	80.0	659.366	0.1	False				True	100.0	12.0	660.316	660.6659999999999	whisker	350.0	wS2	False		False	4.0
670.857	2.0	trials	no_tone					True	5.0	671.857	0.01	False					nolight	0.0	nan	True	671.606	True	5.0
681.608	2.0	trials	no_tone					True	5.0	682.608	0.01	False					nolight	0.0	nan	False		False	5.0
692.947	2.0	trials	go_tone	8000.0	80.0	692.947	0.1	True	5.0	693.947	0.01	False					nolight	0.0	nan	True	695.52	False	1.0
703.906	2.0	trials	nogo_tone	4000.0	80.0	703.906	0.1	False				True	100.0	12.0	703.856	704.3059999999999	audio	450.0	wS2	False		False	4.0
715.337	2.0	trials	go_tone	8000.0	80.0	715.337	0.1	False				False					nolight	0.0	nan	True	717.061	True	2.0
727.068	2.0	trials	go_tone	8000.0	80.0	727.068	0.1	False				False					nolight	0.0	nan	True	729.739	False	2.0
738.037	2.0	trials	no_tone					True	5.0	739.037	0.01	True	100.0	12.0	738.437	738.9870000000001	delay	550.0	wS2	False		False	5.0
748.817	2.0	trials	no_tone					True	5.0	749.817	0.01	False					nolight	0.0	nan	True	752.04	False	5.0
759.669	2.0	trials	nogo_tone	4000.0	80.0	759.669	0.1	True	5.0	760.669	0.01	False					nolight	0.0	nan	True	760.127	True	3.0
770.129	2.0	trials	nogo_tone	4000.0	80.0	770.129	0.1	True	5.0	771.129	0.01	False					nolight	0.0	nan	False		False	3.0
781.519	2.0	trials	go_tone	8000.0	80.0	781.519	0.1	True	5.0	782.519	0.01	True	100.0	12.0	781.919	782.469	delay	550.0	wS2	True	784.37	False	1.0
792.548	2.0	trials	go_tone	8000.0	80.0	792.548	0.1	True	5.0	793.548	0.01	False					nolight	0.0	nan	True	795.368	False	1.0
803.81	2.0	trials	nogo_tone	4000.0	80.0	803.81	0.1	False				False					nolight	0.0	nan	False		False	4.0
814.658	2.0	trials	no_tone					True	5.0	815.658	0.01	True	100.0	12.0	815.6080000000001	815.958	whisker	350.0	wS2	False		False	5.0
826.024	2.0	trials	nogo_tone	4000.0	80.0	826.024	0.1	False				False					nolight	0.0	nan	False		False	4.0
837.22	2.0	trials	go_tone	8000.0	80.0	837.22	0.1	True	5.0	838.22	0.01	True	100.0	12.0	838.1700000000001	838.52	whisker	350.0	wS2	True	839.878	False	1.0
847.799	2.0	trials	nogo_tone	4000.0	80.0	847.799	0.1	True	5.0	848.799	0.01	True	100.0	12.0	848.749	849.0989999999999	whisker	350.0	wS2	False		False	3.0
858.959	2.0	trials	no_tone					True	5.0	859.959	0.01	False					nolight	0.0	nan	False		False	5.0
870.259	2.0	trials	nogo_tone	4000.0	80.0	870.259	0.1	False				False					nolight	0.0	nan	False		False	4.0
881.611	2.0	trials	nogo_tone	4000.0	80.0	881.611	0.1	False				False					nolight	0.0	nan	False		False	4.0
892.459	2.0	trials	nogo_tone	4000.0	80.0	892.459	0.1	True	5.0	893.459	0.01	True	100.0	12.0	892.409	892.8589999999999	audio	450.0	wS2	False		False	3.0
903.85	2.0	trials	nogo_tone	4000.0	80.0	903.85	0.1	True	5.0	904.85	0.01	False					nolight	0.0	nan	False		False	3.0
915.01	2.0	trials	go_tone	8000.0	80.0	915.01	0.1	True	5.0	916.01	0.01	False					nolight	0.0	nan	True	917.499	True	1.0
927.501	2.0	trials	go_tone	8000.0	80.0	927.501	0.1	True	5.0	928.501	0.01	False					nolight	0.0	nan	True	930.05	True	1.0
940.06	2.0	trials	go_tone	8000.0	80.0	940.06	0.1	True	5.0	941.06	0.01	False					nolight	0.0	nan	True	942.3399999999999	True	1.0
952.35	2.0	trials	go_tone	8000.0	80.0	952.35	0.1	True	5.0	953.35	0.01	False					nolight	0.0	nan	True	955.116	False	1.0
963.202	2.0	trials	nogo_tone	4000.0	80.0	963.202	0.1	False				False					nolight	0.0	nan	False		False	4.0
974.151	2.0	trials	nogo_tone	4000.0	80.0	974.151	0.1	True	5.0	975.151	0.01	False					nolight	0.0	nan	True	977.602	False	3.0
985.803	2.0	trials	go_tone	8000.0	80.0	985.803	0.1	False				False					nolight	0.0	nan	True	988.228	True	2.0
998.232	2.0	trials	go_tone	8000.0	80.0	998.232	0.1	False				False					nolight	0.0	nan	True	1000.562	True	2.0
1010.571	2.0	trials	go_tone	8000.0	80.0	1010.571	0.1	False				False					nolight	0.0	nan	True	1012.597	True	2.0
1022.602	1.9999999999998863	trials	go_tone	8000.0	80.0	1022.602	0.1	False				False					nolight	0.0	nan	True	1024.701	True	2.0
1034.71	2.0	trials	go_tone	8000.0	80.0	1034.71	0.1	False				False					nolight	0.0	nan	True	1037.1580000000001	True	2.0
1047.164	2.0	trials	go_tone	8000.0	80.0	1047.164	0.1	False				False					nolight	0.0	nan	True	1050.314	False	2.0
1058.354	2.0	trials	go_tone	8000.0	80.0	1058.354	0.1	False				False					nolight	0.0	nan	False		False	2.0
1068.984	2.0	trials	nogo_tone	4000.0	80.0	1068.984	0.1	True	5.0	1069.984	0.01	False					nolight	0.0	nan	True	1071.963	False	3.0
