onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
37.552542	2.0	trials	go_tone	4000.0	80.0	37.552542	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
97.640672	2.0	trials	nogo_tone	8000.0	80.0	97.640672	0.1	True	5.0	98.64325	0.01	False	0.0	0.0	0.0	0.0	True	99.07367199999999	False	3.0
108.254802	2.0	trials	nogo_tone	8000.0	80.0	108.254802	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
119.28315	2.0	trials	go_tone	4000.0	80.0	119.28315	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
130.764134	2.0	trials	nogo_tone	8000.0	80.0	130.764134	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
141.519649	2.0	trials	go_tone	4000.0	80.0	141.519649	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
152.842998	2.0	trials	no_tone					True	5.0	153.845609	0.01	False	0.0	0.0	0.0	0.0	True	154.086998	False	5.0
164.244698	2.0	trials	nogo_tone	8000.0	80.0	164.244698	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
175.074912	2.0	trials	nogo_tone	8000.0	80.0	175.074912	0.1	True	5.0	176.077508	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
186.153461	2.0	trials	nogo_tone	8000.0	80.0	186.153461	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
197.633245	2.0	trials	nogo_tone	8000.0	80.0	197.633245	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
209.125095	2.0	trials	nogo_tone	8000.0	80.0	209.125095	0.1	True	5.0	210.12769	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
251.644233	2.0	trials	no_tone					True	5.0	252.64681	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
263.16555	2.0	trials	nogo_tone	8000.0	80.0	263.16555	0.1	True	5.0	264.168146	0.01	False	0.0	0.0	0.0	0.0	True	264.32355	False	3.0
274.234998	2.0	trials	go_tone	4000.0	80.0	274.234998	0.1	True	5.0	275.237644	0.01	False	0.0	0.0	0.0	0.0	True	275.588998	False	1.0
285.345897	2.0	trials	go_tone	4000.0	80.0	285.345897	0.1	True	5.0		0.01	False	0.0	0.0	0.0	0.0	True	286.114897	True	1.0
297.61577	2.0	trials	go_tone	4000.0	80.0	297.61577	0.1	True	5.0	298.618379	0.01	False	0.0	0.0	0.0	0.0	True	298.93877	False	1.0
308.704418	2.0	trials	no_tone					True	5.0	309.706995	0.01	False	0.0	0.0	0.0	0.0	True	309.83541799999995	False	5.0
319.424547	2.0	trials	go_tone	4000.0	80.0	319.424547	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
330.826182	2.0	trials	go_tone	4000.0	80.0	330.826182	0.1	True	5.0	331.828742	0.01	False	0.0	0.0	0.0	0.0	True	331.976182	False	1.0
357.364164	2.0	trials	go_tone	4000.0	80.0	357.364164	0.1	True	5.0		0.01	False	0.0	0.0	0.0	0.0	True	358.03616400000004	True	1.0
369.544836	2.0	trials	go_tone	4000.0	80.0	369.544836	0.1	True	5.0	370.547413	0.01	False	0.0	0.0	0.0	0.0	True	370.69683599999996	False	1.0
380.725401	2.0	trials	nogo_tone	8000.0	80.0	380.725401	0.1	True	5.0		0.01	False	0.0	0.0	0.0	0.0	True	379.765401	True	3.0
391.266613	2.0	trials	nogo_tone	8000.0	80.0	391.266613	0.1	True	5.0	392.269209	0.01	False	0.0	0.0	0.0	0.0	True	392.443613	False	3.0
401.882727	2.0	trials	no_tone					True	5.0	402.885337	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
412.50689	2.0	trials	nogo_tone	8000.0	80.0	412.50689	0.1	True	5.0	413.509485	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
423.706874	2.0	trials	no_tone					True	5.0	424.70945	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
434.465153	2.0	trials	go_tone	4000.0	80.0	434.465153	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
445.338601	2.0	trials	nogo_tone	8000.0	80.0	445.338601	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
456.867136	2.0	trials	go_tone	4000.0	80.0	456.867136	0.1	True	5.0	457.869713	0.01	False	0.0	0.0	0.0	0.0	True	458.14013600000004	False	1.0
468.335702	2.0	trials	go_tone	4000.0	80.0	468.335702	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
478.897049	2.0	trials	no_tone					True	5.0	479.899659	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
489.917299	2.0	trials	go_tone	4000.0	80.0	489.917299	0.1	True	5.0	490.919875	0.01	False	0.0	0.0	0.0	0.0	True	491.074299	False	1.0
502.320451	2.0	trials	go_tone	4000.0	80.0	502.320451	0.1	True	5.0		0.01	False	0.0	0.0	0.0	0.0	True	502.752451	True	1.0
514.255588	2.0	trials	go_tone	4000.0	80.0	514.255588	0.1	True	5.0	515.258232	0.01	False	0.0	0.0	0.0	0.0	True	515.424588	False	1.0
525.185836	2.0	trials	no_tone					True	5.0	526.188481	0.01	False	0.0	0.0	0.0	0.0	True	526.344836	False	5.0
536.738171	2.0	trials	no_tone					True	5.0	537.740781	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
547.846269	2.0	trials	go_tone	4000.0	80.0	547.846269	0.1	True	5.0	548.848846	0.01	False	0.0	0.0	0.0	0.0	True	548.980269	False	1.0
559.177835	2.0	trials	nogo_tone	8000.0	80.0	559.177835	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
570.55657	2.0	trials	nogo_tone	8000.0	80.0	570.55657	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
581.946269	2.0	trials	go_tone	4000.0	80.0	581.946269	0.1	True	5.0	582.94888	0.01	False	0.0	0.0	0.0	0.0	True	583.1082690000001	False	1.0
593.356668	2.0	trials	go_tone	4000.0	80.0	593.356668	0.1	False				False	0.0	0.0	0.0	0.0	True	594.1286680000001	True	2.0
605.641741	2.0	trials	go_tone	4000.0	80.0	605.641741	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
616.778706	2.0	trials	nogo_tone	8000.0	80.0	616.778706	0.1	True	5.0	617.781366	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
627.476769	2.0	trials	go_tone	4000.0	80.0	627.476769	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
638.176933	2.0	trials	nogo_tone	8000.0	80.0	638.176933	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
648.948581	2.0	trials	nogo_tone	8000.0	80.0	648.948581	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
669.231269	2.0	trials	go_tone	4000.0	80.0	669.231269	0.1	False				False	0.0	0.0	0.0	0.0	True	668.680269	True	2.0
680.188634	2.0	trials	go_tone	4000.0	80.0	680.188634	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
