onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
328.92651	2.0	trials	go_tone	8000.0	80.0	328.92651	0.1	True	7.0	329.928607	0.01	False	0.0	0.0	0.0	0.0	True	330.05951	False	1.0
355.016402	2.0	trials	go_tone	8000.0	80.0	355.016402	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
366.525823	2.0	trials	go_tone	8000.0	80.0	366.525823	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
377.246122	2.0	trials	no_tone					True	7.0	378.248269	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
388.505825	2.0	trials	nogo_tone	4000.0	80.0	388.505825	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
399.776685	2.0	trials	nogo_tone	4000.0	80.0	399.776685	0.1	True	7.0	400.778783	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
410.416243	2.0	trials	no_tone					True	7.0	411.418381	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
421.832187	2.0	trials	go_tone	8000.0	80.0	421.832187	0.1	False				False	0.0	0.0	0.0	0.0	True	423.39518699999996	False	2.0
432.586313	2.0	trials	go_tone	8000.0	80.0	432.586313	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
443.776256	2.0	trials	nogo_tone	4000.0	80.0	443.776256	0.1	True	7.0	444.778404	0.01	False	0.0	0.0	0.0	0.0	True	444.956256	False	3.0
454.366431	2.0	trials	nogo_tone	4000.0	80.0	454.366431	0.1	True	7.0	455.368552	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
465.236581	2.0	trials	nogo_tone	4000.0	80.0	465.236581	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
475.906679	2.0	trials	nogo_tone	4000.0	80.0	475.906679	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
486.996799	2.0	trials	no_tone					True	7.0	487.998896	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
497.660406	2.0	trials	nogo_tone	4000.0	80.0	497.660406	0.1	True	7.0	498.662545	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
508.648724	2.0	trials	go_tone	8000.0	80.0	508.648724	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
520.137169	2.0	trials	go_tone	8000.0	80.0	520.137169	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
531.07732	2.0	trials	nogo_tone	4000.0	80.0	531.07732	0.1	True	7.0	532.079417	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
541.849387	2.0	trials	go_tone	8000.0	80.0	541.849387	0.1	True	7.0	542.851484	0.01	False	0.0	0.0	0.0	0.0	True	543.068387	False	1.0
553.26749	2.0	trials	nogo_tone	4000.0	80.0	553.26749	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	551.83849	True	3.0
563.347744	2.0	trials	nogo_tone	4000.0	80.0	563.347744	0.1	True	7.0	564.349882	0.01	False	0.0	0.0	0.0	0.0	True	564.501744	False	3.0
573.94416	2.0	trials	go_tone	8000.0	80.0	573.94416	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
585.157812	2.0	trials	no_tone					True	7.0	586.15991	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
596.027879	2.0	trials	go_tone	8000.0	80.0	596.027879	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
607.258082	2.0	trials	no_tone					True	7.0	608.260229	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
618.288184	2.0	trials	no_tone					True	7.0	619.290271	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
629.0083	2.0	trials	go_tone	8000.0	80.0	629.0083	0.1	True	7.0	630.010447	0.01	False	0.0	0.0	0.0	0.0	True	630.1903	False	1.0
649.224625	2.0	trials	go_tone	8000.0	80.0	649.224625	0.1	False				False	0.0	0.0	0.0	0.0	True	647.743625	True	2.0
659.24973	2.0	trials	go_tone	8000.0	80.0	659.24973	0.1	False				False	0.0	0.0	0.0	0.0	True	660.93673	False	2.0
670.439099	2.0	trials	go_tone	8000.0	80.0	670.439099	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	670.364099	True	1.0
681.868893	2.0	trials	go_tone	8000.0	80.0	681.868893	0.1	True	7.0	682.871041	0.01	False	0.0	0.0	0.0	0.0	True	683.0148929999999	False	1.0
697.039084	2.0	trials	go_tone	8000.0	80.0	697.039084	0.1	True	7.0	698.041182	0.01	False	0.0	0.0	0.0	0.0	True	698.215084	False	1.0
707.870684	2.0	trials	go_tone	8000.0	80.0	707.870684	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	708.696684	True	1.0
720.199301	2.0	trials	go_tone	8000.0	80.0	720.199301	0.1	True	7.0	721.201398	0.01	False	0.0	0.0	0.0	0.0	True	721.324301	False	1.0
731.729556	2.0	trials	nogo_tone	4000.0	80.0	731.729556	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
742.819498	2.0	trials	nogo_tone	4000.0	80.0	742.819498	0.1	True	7.0	743.821646	0.01	False	0.0	0.0	0.0	0.0	True	744.0514979999999	False	3.0
754.352469	2.0	trials	go_tone	8000.0	80.0	754.352469	0.1	False				False	0.0	0.0	0.0	0.0	True	755.872469	False	2.0
766.590219	2.0	trials	no_tone					True	7.0	767.592307	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
777.660188	2.0	trials	nogo_tone	4000.0	80.0	777.660188	0.1	True	7.0	778.662308	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
788.300136	2.0	trials	go_tone	8000.0	80.0	788.300136	0.1	True	7.0	789.302275	0.01	False	0.0	0.0	0.0	0.0	True	789.463136	False	1.0
800.421035	2.0	trials	go_tone	8000.0	80.0	800.421035	0.1	True	7.0	801.423173	0.01	False	0.0	0.0	0.0	0.0	True	801.546035	False	1.0
812.171098	2.0	trials	nogo_tone	4000.0	80.0	812.171098	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	811.8130980000001	True	3.0
823.3206	2.0	trials	nogo_tone	4000.0	80.0	823.3206	0.1	True	7.0	824.322688	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
834.160651	2.0	trials	no_tone					True	7.0	835.162797	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
