onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.508	2.0	trials	nogo_tone	4000.0	80.0	11.508	0.1	True	5.0	12.508	0.01	False					nolight	0.0	nan	True	14.186	False	3.0
22.718	2.0	trials	nogo_tone	4000.0	80.0	22.718	0.1	True	5.0	23.718	0.01	False					nolight	0.0	nan	True	25.54	False	3.0
33.878	2.0	trials	go_tone	8000.0	80.0	33.878	0.1	True	5.0	34.878	0.01	False					nolight	0.0	nan	True	36.409	True	1.0
46.418	2.0	trials	go_tone	8000.0	80.0	46.418	0.1	True	5.0	47.418	0.01	False					nolight	0.0	nan	True	49.397	False	1.0
58.259	2.0	trials	go_tone	8000.0	80.0	58.259	0.1	False				True	100.0	12.0	58.659	59.209	delay	550.0	ALM	True	58.549	True	2.0
68.549	2.0	trials	go_tone	8000.0	80.0	68.549	0.1	False				True	100.0	12.0	68.94900000000001	69.49900000000001	delay	550.0	ALM	True	71.71000000000001	False	2.0
79.199	2.0	trials	go_tone	8000.0	80.0	79.199	0.1	True	5.0	80.199	0.01	False					nolight	0.0	nan	True	82.074	False	1.0
94.659	2.0	trials	nogo_tone	4000.0	80.0	94.659	0.1	False				False					nolight	0.0	nan	False		False	4.0
105.919	2.0	trials	no_tone					True	5.0	106.919	0.01	False					nolight	0.0	nan	True	108.56099999999999	False	5.0
116.78	2.0	trials	go_tone	8000.0	80.0	116.78	0.1	True	5.0	117.78	0.01	True	100.0	12.0	116.73	117.18	audio	450.0	ALM	True	119.799	False	1.0
127.84	2.0	trials	nogo_tone	4000.0	80.0	127.84	0.1	True	5.0	128.84	0.01	False					nolight	0.0	nan	False		False	3.0
139.0	2.0	trials	nogo_tone	4000.0	80.0	139.0	0.1	False				True	100.0	12.0	139.95	140.3	whisker	350.0	ALM	False		False	4.0
150.54	2.0	trials	no_tone					True	5.0	151.54	0.01	False					nolight	0.0	nan	True	153.42399999999998	False	5.0
