onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	no_tone					True	5.0	12.509	0.01	False					nolight	0.0	nan	False		False	5.0
22.429	2.0	trials	go_tone	8000.0	80.0	22.429	0.1	True	5.0	23.429	0.01	False					nolight	0.0	nan	True	25.258	False	1.0
33.281	2.0	trials	nogo_tone	4000.0	80.0	33.281	0.1	True	5.0	34.281	0.01	False					nolight	0.0	nan	False		False	3.0
44.751	2.0	trials	go_tone	8000.0	80.0	44.751	0.1	False				True	100.0	12.0	45.701	46.050999999999995	whisker	350.0	wM2	True	47.37	False	2.0
55.711	2.0	trials	go_tone	8000.0	80.0	55.711	0.1	False				False					nolight	0.0	nan	True	58.588	False	2.0
66.821	2.0	trials	go_tone	8000.0	80.0	66.821	0.1	True	5.0	67.821	0.01	True	100.0	12.0	67.221	67.771	delay	550.0	wM2	False		False	1.0
77.951	2.0	trials	go_tone	8000.0	80.0	77.951	0.1	True	5.0	78.951	0.01	True	100.0	12.0	77.901	78.351	audio	450.0	wM2	False		False	1.0
88.814	2.0	trials	nogo_tone	4000.0	80.0	88.814	0.1	True	5.0	89.814	0.01	False					nolight	0.0	nan	False		False	3.0
99.56	2.0	trials	nogo_tone	4000.0	80.0	99.56	0.1	False				False					nolight	0.0	nan	False		False	4.0
110.722	2.0	trials	go_tone	8000.0	80.0	110.722	0.1	False				True	100.0	12.0	110.672	111.122	audio	450.0	wM2	False		False	2.0
121.68	2.0	trials	nogo_tone	4000.0	80.0	121.68	0.1	False				False					nolight	0.0	nan	False		False	4.0
132.301	2.0	trials	go_tone	8000.0	80.0	132.301	0.1	False				False					nolight	0.0	nan	True	135.172	False	2.0
143.021	2.0	trials	no_tone					True	5.0	144.021	0.01	False					nolight	0.0	nan	True	145.838	False	5.0
154.432	2.0	trials	nogo_tone	4000.0	80.0	154.432	0.1	True	5.0	155.432	0.01	True	100.0	12.0	155.38199999999998	155.732	whisker	350.0	wM2	False		False	3.0
165.193	2.0	trials	nogo_tone	4000.0	80.0	165.193	0.1	True	5.0	166.193	0.01	True	100.0	12.0	165.59300000000002	166.143	delay	550.0	wM2	False		False	3.0
175.883	2.0	trials	go_tone	8000.0	80.0	175.883	0.1	False				False					nolight	0.0	nan	True	178.616	False	2.0
186.871	2.0	trials	nogo_tone	4000.0	80.0	186.871	0.1	False				False					nolight	0.0	nan	False		False	4.0
197.652	2.0	trials	nogo_tone	4000.0	80.0	197.652	0.1	False				False					nolight	0.0	nan	False		False	4.0
208.572	2.0	trials	nogo_tone	4000.0	80.0	208.572	0.1	True	5.0	209.572	0.01	False					nolight	0.0	nan	False		False	3.0
219.344	2.0	trials	go_tone	8000.0	80.0	219.344	0.1	True	5.0	220.344	0.01	False					nolight	0.0	nan	True	222.095	False	1.0
230.182	2.0	trials	go_tone	8000.0	80.0	230.182	0.1	False				True	100.0	12.0	230.582	231.13199999999998	delay	550.0	wM2	False		False	2.0
241.337	2.0	trials	go_tone	8000.0	80.0	241.337	0.1	True	5.0	242.337	0.01	False					nolight	0.0	nan	True	243.96699999999998	False	1.0
252.335	2.0	trials	go_tone	8000.0	80.0	252.335	0.1	True	5.0	253.335	0.01	False					nolight	0.0	nan	True	255.227	False	1.0
263.685	2.0	trials	nogo_tone	4000.0	80.0	263.685	0.1	True	5.0	264.685	0.01	False					nolight	0.0	nan	False		False	3.0
274.815	2.0	trials	go_tone	8000.0	80.0	274.815	0.1	False				False					nolight	0.0	nan	False		False	2.0
285.485	2.0	trials	no_tone					True	5.0	286.485	0.01	True	100.0	12.0	285.435	285.885	audio	450.0	wM2	False		False	5.0
296.304	2.0	trials	no_tone					True	5.0	297.304	0.01	False					nolight	0.0	nan	False		False	5.0
307.626	2.0	trials	nogo_tone	4000.0	80.0	307.626	0.1	False				True	100.0	12.0	307.57599999999996	308.02599999999995	audio	450.0	wM2	False		False	4.0
318.356	2.0	trials	nogo_tone	4000.0	80.0	318.356	0.1	True	5.0	319.356	0.01	False					nolight	0.0	nan	False		False	3.0
328.936	2.0	trials	nogo_tone	4000.0	80.0	328.936	0.1	False				True	100.0	12.0	329.33599999999996	329.88599999999997	delay	550.0	wM2	False		False	4.0
340.195	2.0	trials	go_tone	8000.0	80.0	340.195	0.1	True	5.0	341.195	0.01	False					nolight	0.0	nan	True	342.822	False	1.0
351.175	2.0	trials	nogo_tone	4000.0	80.0	351.175	0.1	True	5.0	352.175	0.01	False					nolight	0.0	nan	False		False	3.0
362.087	2.0	trials	no_tone					True	5.0	363.087	0.01	False					nolight	0.0	nan	False		False	5.0
373.015	2.0	trials	no_tone					True	5.0	374.015	0.01	False					nolight	0.0	nan	False		False	5.0
384.446	2.0	trials	nogo_tone	4000.0	80.0	384.446	0.1	False				True	100.0	12.0	385.396	385.74600000000004	whisker	350.0	wM2	False		False	4.0
395.635	2.0	trials	no_tone					True	5.0	396.635	0.01	False					nolight	0.0	nan	False		False	5.0
406.616	2.0	trials	go_tone	8000.0	80.0	406.616	0.1	False				False					nolight	0.0	nan	True	409.14	True	2.0
419.148	2.0	trials	go_tone	8000.0	80.0	419.148	0.1	False				False					nolight	0.0	nan	False		False	2.0
430.308	2.0	trials	nogo_tone	4000.0	80.0	430.308	0.1	True	5.0	431.308	0.01	True	100.0	12.0	430.258	430.70799999999997	audio	450.0	wM2	False		False	3.0
441.556	2.0	trials	nogo_tone	4000.0	80.0	441.556	0.1	False				False					nolight	0.0	nan	False		False	4.0
452.458	2.0	trials	no_tone					True	5.0	453.458	0.01	True	100.0	12.0	453.408	453.75800000000004	whisker	350.0	wM2	False		False	5.0
463.658	2.0	trials	go_tone	8000.0	80.0	463.658	0.1	True	5.0	464.658	0.01	True	100.0	12.0	464.608	464.958	whisker	350.0	wM2	False		False	1.0
474.297	2.0	trials	no_tone					True	5.0	475.297	0.01	True	100.0	12.0	474.697	475.247	delay	550.0	wM2	False		False	5.0
485.469	2.0	trials	go_tone	8000.0	80.0	485.469	0.1	False				False					nolight	0.0	nan	True	487.947	True	2.0
497.948	2.0	trials	go_tone	8000.0	80.0	497.948	0.1	False				False					nolight	0.0	nan	False		False	2.0
508.819	2.0	trials	go_tone	8000.0	80.0	508.819	0.1	True	5.0	509.819	0.01	False					nolight	0.0	nan	True	511.834	False	1.0
519.732	2.0	trials	nogo_tone	4000.0	80.0	519.732	0.1	False				False					nolight	0.0	nan	False		False	4.0
530.958	2.0	trials	no_tone					True	5.0	531.958	0.01	False					nolight	0.0	nan	False		False	5.0
541.828	2.0	trials	go_tone	8000.0	80.0	541.828	0.1	False				False					nolight	0.0	nan	True	544.8199999999999	False	2.0
553.11	2.0	trials	no_tone					True	5.0	554.11	0.01	True	100.0	12.0	553.0600000000001	553.51	audio	450.0	wM2	False		False	5.0
563.88	2.0	trials	nogo_tone	4000.0	80.0	563.88	0.1	True	5.0	564.88	0.01	False					nolight	0.0	nan	False		False	3.0
575.27	2.0	trials	nogo_tone	4000.0	80.0	575.27	0.1	False				False					nolight	0.0	nan	False		False	4.0
