onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.508	2.0	trials	nogo_tone	4000.0	80.0	11.508	0.1	False				True	100.0	12.0	12.457999999999998	12.808	whisker	350.0	wS1	False		False	4.0
22.209	2.0	trials	go_tone	8000.0	80.0	22.209	0.1	False				False					nolight	0.0	nan	False		False	2.0
33.077	2.0	trials	nogo_tone	4000.0	80.0	33.077	0.1	True	5.0	34.077	0.01	True	100.0	12.0	34.027	34.376999999999995	whisker	350.0	wS1	True	34.957	True	3.0
44.957	2.0	trials	nogo_tone	4000.0	80.0	44.957	0.1	True	5.0	45.957	0.01	True	100.0	12.0	45.907000000000004	46.257	whisker	350.0	wS1	False		False	3.0
55.737	2.0	trials	go_tone	8000.0	80.0	55.737	0.1	False				False					nolight	0.0	nan	True	58.958	False	2.0
82.609	2.0	trials	nogo_tone	4000.0	80.0	82.609	0.1	True	5.0	83.609	0.01	False					nolight	0.0	nan	False		False	3.0
93.177	2.0	trials	no_tone					True	5.0	94.177	0.01	False					nolight	0.0	nan	True	96.183	False	5.0
119.789	2.0	trials	no_tone					True	5.0	120.789	0.01	False					nolight	0.0	nan	False		False	5.0
131.108	2.0	trials	nogo_tone	4000.0	80.0	131.108	0.1	False				False					nolight	0.0	nan	False		False	4.0
142.658	2.0	trials	no_tone					True	5.0	143.658	0.01	True	100.0	12.0	143.60799999999998	143.958	whisker	350.0	wS1	False		False	5.0
153.829	2.0	trials	no_tone					True	5.0	154.829	0.01	False					nolight	0.0	nan	True	157.187	False	5.0
180.769	2.0	trials	nogo_tone	4000.0	80.0	180.769	0.1	True	5.0	181.769	0.01	False					nolight	0.0	nan	True	182.149	True	3.0
192.15	2.0	trials	nogo_tone	4000.0	80.0	192.15	0.1	True	5.0	193.15	0.01	False					nolight	0.0	nan	False		False	3.0
203.39	2.0	trials	go_tone	8000.0	80.0	203.39	0.1	False				False					nolight	0.0	nan	True	205.64	True	2.0
215.651	2.0	trials	go_tone	8000.0	80.0	215.651	0.1	False				False					nolight	0.0	nan	False		False	2.0
226.881	2.0	trials	no_tone					True	5.0	227.881	0.01	False					nolight	0.0	nan	False		False	5.0
238.09	2.0	trials	go_tone	8000.0	80.0	238.09	0.1	False				True	100.0	12.0	239.04	239.39000000000001	whisker	350.0	wS1	False		False	2.0
248.78	2.0	trials	nogo_tone	4000.0	80.0	248.78	0.1	False				False					nolight	0.0	nan	False		False	4.0
259.88	2.0	trials	nogo_tone	4000.0	80.0	259.88	0.1	True	5.0	260.88	0.01	False					nolight	0.0	nan	False		False	3.0
271.062	2.0	trials	nogo_tone	4000.0	80.0	271.062	0.1	False				False					nolight	0.0	nan	False		False	4.0
