onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
8.111	2.0	trials	nogo_tone	4000.0	80.0	8.111	0.1	False				False					nolight	0.0	nan	False		False	4.0
19.261	2.0	trials	go_tone	8000.0	80.0	19.261	0.1	False				False					nolight	0.0	nan	False		False	2.0
30.131	2.0	trials	go_tone	8000.0	80.0	30.131	0.1	False				False					nolight	0.0	nan	True	32.657	True	2.0
35.661	2.0	trials	go_tone	8000.0	80.0	35.661	0.1	False				False					nolight	0.0	nan	False		False	2.0
46.671	2.0	trials	no_tone					True	5.0	47.671	0.01	False					nolight	0.0	nan	False		False	5.0
57.821	2.0	trials	go_tone	8000.0	80.0	57.821	0.1	True	5.0	58.821	0.01	False					nolight	0.0	nan	True	60.477999999999994	False	1.0
69.043	2.0	trials	nogo_tone	4000.0	80.0	69.043	0.1	False				False					nolight	0.0	nan	False		False	4.0
80.362	2.0	trials	nogo_tone	4000.0	80.0	80.362	0.1	True	5.0	81.362	0.01	False					nolight	0.0	nan	True	83.086	False	3.0
107.562	2.0	trials	go_tone	8000.0	80.0	107.562	0.1	False				False					nolight	0.0	nan	True	110.003	True	2.0
113.123	2.0	trials	go_tone	8000.0	80.0	113.123	0.1	False				False					nolight	0.0	nan	True	115.653	True	2.0
118.753	2.0	trials	go_tone	8000.0	80.0	118.753	0.1	False				False					nolight	0.0	nan	False		False	2.0
130.199	2.0	trials	go_tone	8000.0	80.0	130.199	0.1	True	5.0	131.199	0.01	False					nolight	0.0	nan	True	132.82500000000002	False	1.0
140.894	2.0	trials	nogo_tone	4000.0	80.0	140.894	0.1	True	5.0	141.894	0.01	False					nolight	0.0	nan	True	143.552	False	3.0
168.374	2.0	trials	go_tone	8000.0	80.0	168.374	0.1	False				False					nolight	0.0	nan	True	171.028	False	2.0
195.554	2.0	trials	no_tone					True	5.0	196.554	0.01	False					nolight	0.0	nan	False		False	5.0
206.664	2.0	trials	go_tone	8000.0	80.0	206.664	0.1	False				False					nolight	0.0	nan	False		False	2.0
218.065	2.0	trials	no_tone					True	5.0	219.065	0.01	False					nolight	0.0	nan	True	220.786	False	5.0
244.715	2.0	trials	nogo_tone	4000.0	80.0	244.715	0.1	True	5.0	245.715	0.01	False					nolight	0.0	nan	False		False	3.0
255.735	2.0	trials	go_tone	8000.0	80.0	255.735	0.1	False				False					nolight	0.0	nan	True	258.569	False	2.0
282.766	2.0	trials	no_tone					True	5.0	283.766	0.01	False					nolight	0.0	nan	True	285.482	False	5.0
