onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	go_tone	8000.0	80.0	11.509	0.1	True	5.0	12.509	0.01	True	100.0	12.0	11.459	11.909	audio	450.0	wS2	True	14.226	False	1.0
25.299	2.0	trials	no_tone					True	5.0	26.299	0.01	False					nolight	0.0	nan	False		False	5.0
36.519	2.0	trials	go_tone	8000.0	80.0	36.519	0.1	False				False					nolight	0.0	nan	False		False	2.0
47.539	2.0	trials	go_tone	8000.0	80.0	47.539	0.1	True	5.0	48.539	0.01	False					nolight	0.0	nan	True	50.383	False	1.0
58.861	2.0	trials	nogo_tone	4000.0	80.0	58.861	0.1	False				False					nolight	0.0	nan	False		False	4.0
70.301	2.0	trials	nogo_tone	4000.0	80.0	70.301	0.1	False				False					nolight	0.0	nan	False		False	4.0
81.34	2.0	trials	nogo_tone	4000.0	80.0	81.34	0.1	True	5.0	82.34	0.01	True	100.0	12.0	81.29	81.74000000000001	audio	450.0	wS2	False		False	3.0
92.48	2.0	trials	nogo_tone	4000.0	80.0	92.48	0.1	False				True	100.0	12.0	93.43	93.78	whisker	350.0	wS2	False		False	4.0
103.26	2.0	trials	go_tone	8000.0	80.0	103.26	0.1	False				False					nolight	0.0	nan	True	105.683	True	2.0
115.691	2.0	trials	go_tone	8000.0	80.0	115.691	0.1	False				False					nolight	0.0	nan	True	119.071	False	2.0
126.482	2.0	trials	nogo_tone	4000.0	80.0	126.482	0.1	True	5.0	127.482	0.01	True	100.0	12.0	126.882	127.432	delay	550.0	wS2	True	129.28	False	3.0
137.581	2.0	trials	go_tone	8000.0	80.0	137.581	0.1	True	5.0	138.581	0.01	True	100.0	12.0	138.53099999999998	138.881	whisker	350.0	wS2	False		False	1.0
148.821	2.0	trials	go_tone	8000.0	80.0	148.821	0.1	True	5.0	149.821	0.01	False					nolight	0.0	nan	True	151.476	False	1.0
159.391	2.0	trials	nogo_tone	4000.0	80.0	159.391	0.1	True	5.0	160.391	0.01	False					nolight	0.0	nan	False		False	3.0
170.111	2.0	trials	nogo_tone	4000.0	80.0	170.111	0.1	True	5.0	171.111	0.01	False					nolight	0.0	nan	False		False	3.0
180.842	2.0	trials	go_tone	8000.0	80.0	180.842	0.1	True	5.0	181.842	0.01	False					nolight	0.0	nan	True	183.592	False	1.0
192.052	2.0	trials	nogo_tone	4000.0	80.0	192.052	0.1	False				False					nolight	0.0	nan	False		False	4.0
203.432	2.0	trials	go_tone	8000.0	80.0	203.432	0.1	False				False					nolight	0.0	nan	True	205.982	True	2.0
215.982	2.0	trials	go_tone	8000.0	80.0	215.982	0.1	False				False					nolight	0.0	nan	False		False	2.0
227.482	2.0	trials	nogo_tone	4000.0	80.0	227.482	0.1	True	5.0	228.482	0.01	False					nolight	0.0	nan	False		False	3.0
238.542	2.0	trials	go_tone	8000.0	80.0	238.542	0.1	False				True	100.0	12.0	238.492	238.942	audio	450.0	wS2	False		False	2.0
249.173	2.0	trials	nogo_tone	4000.0	80.0	249.173	0.1	True	5.0	250.173	0.01	False					nolight	0.0	nan	False		False	3.0
259.973	2.0	trials	nogo_tone	4000.0	80.0	259.973	0.1	False				False					nolight	0.0	nan	False		False	4.0
271.053	2.0	trials	go_tone	8000.0	80.0	271.053	0.1	False				False					nolight	0.0	nan	True	274.373	False	2.0
282.533	2.0	trials	no_tone					True	5.0	283.533	0.01	False					nolight	0.0	nan	False		False	5.0
293.754	2.0	trials	nogo_tone	4000.0	80.0	293.754	0.1	False				False					nolight	0.0	nan	False		False	4.0
305.314	2.0	trials	go_tone	8000.0	80.0	305.314	0.1	True	5.0	306.314	0.01	False					nolight	0.0	nan	True	308.238	False	1.0
316.544	2.0	trials	no_tone					True	5.0	317.544	0.01	False					nolight	0.0	nan	False		False	5.0
328.054	2.0	trials	no_tone					True	5.0	329.054	0.01	False					nolight	0.0	nan	True	330.72999999999996	False	5.0
338.704	2.0	trials	go_tone	8000.0	80.0	338.704	0.1	True	5.0	339.704	0.01	True	100.0	12.0	339.104	339.654	delay	550.0	wS2	True	341.733	False	1.0
350.094	2.0	trials	nogo_tone	4000.0	80.0	350.094	0.1	False				False					nolight	0.0	nan	False		False	4.0
360.714	2.0	trials	go_tone	8000.0	80.0	360.714	0.1	True	5.0	361.714	0.01	False					nolight	0.0	nan	True	363.63	False	1.0
372.225	2.0	trials	go_tone	8000.0	80.0	372.225	0.1	True	5.0	373.225	0.01	False					nolight	0.0	nan	True	375.098	False	1.0
383.2	2.0	trials	nogo_tone	4000.0	80.0	383.2	0.1	True	5.0	384.2	0.01	True	100.0	12.0	384.15	384.5	whisker	350.0	wS2	True	384.375	True	3.0
394.376	2.0	trials	nogo_tone	4000.0	80.0	394.376	0.1	True	5.0	395.376	0.01	True	100.0	12.0	395.32599999999996	395.676	whisker	350.0	wS2	False		False	3.0
405.415	2.0	trials	nogo_tone	4000.0	80.0	405.415	0.1	False				True	100.0	12.0	405.815	406.365	delay	550.0	wS2	False		False	4.0
416.515	2.0	trials	no_tone					True	5.0	417.515	0.01	True	100.0	12.0	416.91499999999996	417.465	delay	550.0	wS2	False		False	5.0
428.036	2.0	trials	no_tone					True	5.0	429.036	0.01	False					nolight	0.0	nan	False		False	5.0
439.196	2.0	trials	nogo_tone	4000.0	80.0	439.196	0.1	False				True	100.0	12.0	439.146	439.596	audio	450.0	wS2	False		False	4.0
450.432	2.0	trials	nogo_tone	4000.0	80.0	450.432	0.1	True	5.0	451.432	0.01	False					nolight	0.0	nan	False		False	3.0
461.606	2.0	trials	go_tone	8000.0	80.0	461.606	0.1	False				False					nolight	0.0	nan	True	464.171	False	2.0
473.106	2.0	trials	go_tone	8000.0	80.0	473.106	0.1	False				True	100.0	12.0	473.506	474.056	delay	550.0	wS2	False		False	2.0
484.487	2.0	trials	no_tone					True	5.0	485.487	0.01	True	100.0	12.0	485.437	485.78700000000003	whisker	350.0	wS2	False		False	5.0
495.95	2.0	trials	go_tone	8000.0	80.0	495.95	0.1	False				True	100.0	12.0	496.9	497.25	whisker	350.0	wS2	False		False	2.0
507.487	2.0	trials	no_tone					True	5.0	508.487	0.01	True	100.0	12.0	507.437	507.887	audio	450.0	wS2	False		False	5.0
518.287	2.0	trials	nogo_tone	4000.0	80.0	518.287	0.1	True	5.0	519.287	0.01	False					nolight	0.0	nan	False		False	3.0
529.767	2.0	trials	go_tone	8000.0	80.0	529.767	0.1	False				False					nolight	0.0	nan	False		False	2.0
540.398	2.0	trials	no_tone					True	5.0	541.398	0.01	False					nolight	0.0	nan	False		False	5.0
551.629	2.0	trials	go_tone	8000.0	80.0	551.629	0.1	False				False					nolight	0.0	nan	False		False	2.0
563.028	2.0	trials	go_tone	8000.0	80.0	563.028	0.1	True	5.0	564.028	0.01	True	100.0	12.0	563.428	563.9780000000001	delay	550.0	wS2	True	565.754	False	1.0
573.738	2.0	trials	no_tone					True	5.0	574.738	0.01	True	100.0	12.0	574.6880000000001	575.038	whisker	350.0	wS2	False		False	5.0
585.08	2.0	trials	nogo_tone	4000.0	80.0	585.08	0.1	False				False					nolight	0.0	nan	False		False	4.0
596.038	2.0	trials	go_tone	8000.0	80.0	596.038	0.1	True	5.0	597.038	0.01	False					nolight	0.0	nan	True	598.8870000000001	False	1.0
606.949	2.0	trials	nogo_tone	4000.0	80.0	606.949	0.1	True	5.0	607.949	0.01	True	100.0	12.0	606.899	607.3489999999999	audio	450.0	wS2	False		False	3.0
