onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
27.178381	2.0	trials	go_tone	4000.0	80.0	27.178381	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
53.223623	2.0	trials	go_tone	4000.0	80.0	53.223623	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	54.547623	False	1.0
64.648529	2.0	trials	go_tone	4000.0	80.0	64.648529	0.1	False				False	0.0	0.0	0.0	0.0	True	65.073529	True	2.0
76.578591	2.0	trials	go_tone	4000.0	80.0	76.578591	0.1	False				False	0.0	0.0	0.0	0.0	True	77.69559100000001	False	2.0
87.228711	2.0	trials	nogo_tone	8000.0	80.0	87.228711	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	88.448711	False	3.0
98.198167	2.0	trials	go_tone	4000.0	80.0	98.198167	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	99.580167	False	1.0
109.649189	2.0	trials	no_tone					True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
120.598609	2.0	trials	nogo_tone	8000.0	80.0	120.598609	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
131.953103	2.0	trials	go_tone	4000.0	80.0	131.953103	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	133.185103	False	1.0
142.605236	2.0	trials	nogo_tone	8000.0	80.0	142.605236	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	141.116236	True	3.0
152.618915	2.0	trials	nogo_tone	8000.0	80.0	152.618915	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
163.357735	2.0	trials	no_tone					True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
174.917831	2.0	trials	nogo_tone	8000.0	80.0	174.917831	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
185.969202	2.0	trials	nogo_tone	8000.0	80.0	185.969202	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
197.097974	2.0	trials	nogo_tone	8000.0	80.0	197.097974	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
208.622179	2.0	trials	nogo_tone	8000.0	80.0	208.622179	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
220.099941	2.0	trials	no_tone					True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
231.538263	2.0	trials	no_tone					True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
242.318067	2.0	trials	go_tone	4000.0	80.0	242.318067	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
252.958338	2.0	trials	nogo_tone	8000.0	80.0	252.958338	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
264.39846	2.0	trials	go_tone	4000.0	80.0	264.39846	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	265.81446	False	1.0
275.750016	2.0	trials	go_tone	4000.0	80.0	275.750016	0.1	False				False	0.0	0.0	0.0	0.0	True	276.870016	False	2.0
286.978526	2.0	trials	no_tone					True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
298.160147	2.0	trials	nogo_tone	8000.0	80.0	298.160147	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
309.390203	2.0	trials	nogo_tone	8000.0	80.0	309.390203	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
320.759024	2.0	trials	go_tone	4000.0	80.0	320.759024	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	322.11602400000004	False	1.0
331.658547	2.0	trials	nogo_tone	8000.0	80.0	331.658547	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
351.881378	2.0	trials	go_tone	4000.0	80.0	351.881378	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
362.849149	2.0	trials	nogo_tone	8000.0	80.0	362.849149	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
374.160722	2.0	trials	go_tone	4000.0	80.0	374.160722	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	375.502722	False	1.0
385.389044	2.0	trials	go_tone	4000.0	80.0	385.389044	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
396.290497	2.0	trials	no_tone					True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
407.23917	2.0	trials	nogo_tone	8000.0	80.0	407.23917	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
418.543091	2.0	trials	go_tone	4000.0	80.0	418.543091	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	419.882091	False	1.0
429.719347	2.0	trials	go_tone	4000.0	80.0	429.719347	0.1	True	4.0		0.01	False	0.0	0.0	0.0	0.0	True	430.95234700000003	False	1.0
441.201258	2.0	trials	go_tone	4000.0	80.0	441.201258	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
452.011278	2.0	trials	nogo_tone	8000.0	80.0	452.011278	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
463.561684	2.0	trials	go_tone	4000.0	80.0	463.561684	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
