onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	nogo_tone	4000.0	80.0	11.509	0.1	False				True	100.0	12.0	11.459	11.909	audio	450.0	wM2	False		False	4.0
23.029	2.0	trials	nogo_tone	4000.0	80.0	23.029	0.1	True	5.0	24.029	0.01	False					nolight	0.0	nan	True	25.7	False	3.0
34.19	2.0	trials	nogo_tone	4000.0	80.0	34.19	0.1	True	5.0	35.19	0.01	False					nolight	0.0	nan	True	36.864999999999995	False	3.0
45.249	2.0	trials	go_tone	8000.0	80.0	45.249	0.1	False				False					nolight	0.0	nan	False		False	2.0
56.014	2.0	trials	go_tone	8000.0	80.0	56.014	0.1	True	5.0	57.014	0.01	True	100.0	12.0	55.964000000000006	56.414	audio	450.0	wM2	True	58.766000000000005	False	1.0
67.35	2.0	trials	no_tone					True	5.0	68.35	0.01	False					nolight	0.0	nan	False		False	5.0
78.032	2.0	trials	go_tone	8000.0	80.0	78.032	0.1	False				True	100.0	12.0	78.432	78.982	delay	550.0	wM2	False		False	2.0
88.742	2.0	trials	nogo_tone	4000.0	80.0	88.742	0.1	True	5.0	89.742	0.01	True	100.0	12.0	89.14200000000001	89.69200000000001	delay	550.0	wM2	False		False	3.0
100.04	2.0	trials	go_tone	8000.0	80.0	100.04	0.1	True	5.0	101.04	0.01	False					nolight	0.0	nan	True	102.4	True	1.0
112.4	2.0	trials	go_tone	8000.0	80.0	112.4	0.1	True	5.0	113.4	0.01	False					nolight	0.0	nan	True	115.16300000000001	False	1.0
123.551	2.0	trials	nogo_tone	4000.0	80.0	123.551	0.1	True	5.0	124.551	0.01	True	100.0	12.0	123.501	123.95100000000001	audio	450.0	wM2	False		False	3.0
134.601	2.0	trials	nogo_tone	4000.0	80.0	134.601	0.1	False				False					nolight	0.0	nan	False		False	4.0
145.541	2.0	trials	go_tone	8000.0	80.0	145.541	0.1	False				False					nolight	0.0	nan	True	147.982	True	2.0
157.991	2.0	trials	go_tone	8000.0	80.0	157.991	0.1	False				False					nolight	0.0	nan	False		False	2.0
168.642	2.0	trials	go_tone	8000.0	80.0	168.642	0.1	True	5.0	169.642	0.01	False					nolight	0.0	nan	True	171.428	False	1.0
179.804	2.0	trials	nogo_tone	4000.0	80.0	179.804	0.1	False				False					nolight	0.0	nan	False		False	4.0
190.552	2.0	trials	go_tone	8000.0	80.0	190.552	0.1	False				True	100.0	12.0	191.50199999999998	191.852	whisker	350.0	wM2	True	192.652	True	2.0
202.652	2.0	trials	go_tone	8000.0	80.0	202.652	0.1	False				True	100.0	12.0	203.60199999999998	203.952	whisker	350.0	wM2	True	204.902	True	2.0
214.912	2.0	trials	go_tone	8000.0	80.0	214.912	0.1	False				True	100.0	12.0	215.862	216.21200000000002	whisker	350.0	wM2	False		False	2.0
225.673	2.0	trials	no_tone					True	5.0	226.673	0.01	False					nolight	0.0	nan	False		False	5.0
236.794	2.0	trials	nogo_tone	4000.0	80.0	236.794	0.1	True	5.0	237.794	0.01	False					nolight	0.0	nan	False		False	3.0
247.393	2.0	trials	nogo_tone	4000.0	80.0	247.393	0.1	False				False					nolight	0.0	nan	False		False	4.0
258.593	2.0	trials	go_tone	8000.0	80.0	258.593	0.1	True	5.0	259.593	0.01	True	100.0	12.0	258.993	259.543	delay	550.0	wM2	True	261.76500000000004	False	1.0
269.814	2.0	trials	no_tone					True	5.0	270.814	0.01	False					nolight	0.0	nan	False		False	5.0
280.873	2.0	trials	nogo_tone	4000.0	80.0	280.873	0.1	True	5.0	281.873	0.01	False					nolight	0.0	nan	False		False	3.0
292.144	2.0	trials	nogo_tone	4000.0	80.0	292.144	0.1	False				False					nolight	0.0	nan	False		False	4.0
302.838	2.0	trials	no_tone					True	5.0	303.838	0.01	True	100.0	12.0	303.238	303.788	delay	550.0	wM2	False		False	5.0
313.434	2.0	trials	nogo_tone	4000.0	80.0	313.434	0.1	False				True	100.0	12.0	313.834	314.384	delay	550.0	wM2	False		False	4.0
324.324	2.0	trials	go_tone	8000.0	80.0	324.324	0.1	True	5.0	325.324	0.01	True	100.0	12.0	325.274	325.624	whisker	350.0	wM2	False		False	1.0
335.204	2.0	trials	go_tone	8000.0	80.0	335.204	0.1	True	5.0	336.204	0.01	False					nolight	0.0	nan	True	337.946	False	1.0
345.815	2.0	trials	nogo_tone	4000.0	80.0	345.815	0.1	True	5.0	346.815	0.01	True	100.0	12.0	346.765	347.115	whisker	350.0	wM2	False		False	3.0
357.225	2.0	trials	no_tone					True	5.0	358.225	0.01	False					nolight	0.0	nan	False		False	5.0
368.675	2.0	trials	go_tone	8000.0	80.0	368.675	0.1	False				False					nolight	0.0	nan	True	371.42900000000003	False	2.0
380.135	2.0	trials	go_tone	8000.0	80.0	380.135	0.1	False				False					nolight	0.0	nan	True	382.625	True	2.0
392.632	2.0	trials	go_tone	8000.0	80.0	392.632	0.1	False				False					nolight	0.0	nan	True	395.157	True	2.0
405.165	2.0	trials	go_tone	8000.0	80.0	405.165	0.1	False				False					nolight	0.0	nan	False		False	2.0
416.616	2.0	trials	go_tone	8000.0	80.0	416.616	0.1	True	5.0	417.616	0.01	False					nolight	0.0	nan	True	419.354	False	1.0
