onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.508	2.0	trials	go_tone	8000.0	80.0	11.508	0.1	False				True	100.0	12.0	12.457999999999998	12.808	whisker	350.0	ALM	False		False	2.0
22.088	2.0	trials	go_tone	8000.0	80.0	22.088	0.1	True	5.0	23.088	0.01	False					nolight	0.0	nan	True	24.673000000000002	False	1.0
33.028999999999996	2.0	trials	nogo_tone	4000.0	80.0	33.028999999999996	0.1	False				False					nolight	0.0	nan	False		False	4.0
43.869	2.0	trials	no_tone					True	5.0	44.869	0.01	False					nolight	0.0	nan	False		False	5.0
55.185	2.0	trials	no_tone					True	5.0	56.185	0.01	True	100.0	12.0	55.585	56.135000000000005	delay	550.0	ALM	False		False	5.0
66.412	2.0	trials	nogo_tone	4000.0	80.0	66.412	0.1	True	5.0	67.412	0.01	False					nolight	0.0	nan	False		False	3.0
77.378	2.0	trials	go_tone	8000.0	80.0	77.378	0.1	True	5.0	78.378	0.01	False					nolight	0.0	nan	True	80.072	False	1.0
88.31	2.0	trials	go_tone	8000.0	80.0	88.31	0.1	False				False					nolight	0.0	nan	True	91.387	False	2.0
98.89	2.0	trials	nogo_tone	4000.0	80.0	98.89	0.1	False				False					nolight	0.0	nan	True	101.28	True	4.0
111.29	2.0	trials	nogo_tone	4000.0	80.0	111.29	0.1	False				False					nolight	0.0	nan	False		False	4.0
122.129	2.0	trials	nogo_tone	4000.0	80.0	122.129	0.1	True	5.0	123.129	0.01	True	100.0	12.0	122.07900000000001	122.52900000000001	audio	450.0	ALM	False		False	3.0
133.579	2.0	trials	go_tone	8000.0	80.0	133.579	0.1	True	5.0	134.579	0.01	True	100.0	12.0	134.529	134.87900000000002	whisker	350.0	ALM	True	136.6	False	1.0
144.978	2.0	trials	nogo_tone	4000.0	80.0	144.978	0.1	False				True	100.0	12.0	144.928	145.37800000000001	audio	450.0	ALM	False		False	4.0
156.421	2.0	trials	no_tone					True	5.0	157.421	0.01	True	100.0	12.0	157.37099999999998	157.721	whisker	350.0	ALM	False		False	5.0
167.841	2.0	trials	nogo_tone	4000.0	80.0	167.841	0.1	True	5.0	168.841	0.01	False					nolight	0.0	nan	False		False	3.0
179.172	2.0	trials	go_tone	8000.0	80.0	179.172	0.1	False				False					nolight	0.0	nan	True	181.817	False	2.0
189.76	2.0	trials	go_tone	8000.0	80.0	189.76	0.1	False				False					nolight	0.0	nan	True	191.89999999999998	True	2.0
201.91	2.0	trials	go_tone	8000.0	80.0	201.91	0.1	False				False					nolight	0.0	nan	True	204.849	False	2.0
212.51	2.0	trials	go_tone	8000.0	80.0	212.51	0.1	True	5.0	213.51	0.01	True	100.0	12.0	212.91	213.45999999999998	delay	550.0	ALM	True	215.73	False	1.0
223.951	2.0	trials	go_tone	8000.0	80.0	223.951	0.1	False				True	100.0	12.0	224.351	224.90099999999998	delay	550.0	ALM	False		False	2.0
234.861	2.0	trials	go_tone	8000.0	80.0	234.861	0.1	True	5.0	235.861	0.01	False					nolight	0.0	nan	True	237.191	True	1.0
247.201	2.0	trials	go_tone	8000.0	80.0	247.201	0.1	True	5.0	248.201	0.01	False					nolight	0.0	nan	True	249.745	True	1.0
259.752	2.0	trials	go_tone	8000.0	80.0	259.752	0.1	True	5.0	260.752	0.01	False					nolight	0.0	nan	True	262.221	True	1.0
272.223	2.0	trials	go_tone	8000.0	80.0	272.223	0.1	True	5.0	273.223	0.01	False					nolight	0.0	nan	True	275.062	False	1.0
283.543	2.0	trials	no_tone					True	5.0	284.543	0.01	False					nolight	0.0	nan	False		False	5.0
294.761	2.0	trials	nogo_tone	4000.0	80.0	294.761	0.1	True	5.0	295.761	0.01	False					nolight	0.0	nan	True	297.25100000000003	True	3.0
307.253	2.0	trials	nogo_tone	4000.0	80.0	307.253	0.1	True	5.0	308.253	0.01	False					nolight	0.0	nan	False		False	3.0
318.042	2.0	trials	nogo_tone	4000.0	80.0	318.042	0.1	True	5.0	319.042	0.01	False					nolight	0.0	nan	False		False	3.0
329.424	2.0	trials	nogo_tone	4000.0	80.0	329.424	0.1	False				False					nolight	0.0	nan	False		False	4.0
340.244	2.0	trials	no_tone					True	5.0	341.244	0.01	False					nolight	0.0	nan	True	341.423	True	5.0
351.425	2.0	trials	no_tone					True	5.0	352.425	0.01	False					nolight	0.0	nan	False		False	5.0
362.835	2.0	trials	no_tone					True	5.0	363.835	0.01	False					nolight	0.0	nan	False		False	5.0
374.045	2.0	trials	go_tone	8000.0	80.0	374.045	0.1	False				False					nolight	0.0	nan	True	376.54400000000004	True	2.0
386.553	2.0	trials	go_tone	8000.0	80.0	386.553	0.1	False				False					nolight	0.0	nan	True	388.194	True	2.0
398.195	2.0	trials	go_tone	8000.0	80.0	398.195	0.1	False				False					nolight	0.0	nan	True	401.045	False	2.0
