onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.505	2.0	trials	no_tone					True	5.0	12.505	0.01	False					nolight	0.0	nan	True	14.349	False	5.0
22.434	2.0	trials	nogo_tone	4000.0	80.0	22.434	0.1	False				False					nolight	0.0	nan	False		False	4.0
33.804	2.0	trials	nogo_tone	4000.0	80.0	33.804	0.1	False				True	100.0	12.0	34.204	34.754000000000005	delay	550.0	wS2	False		False	4.0
44.754	2.0	trials	go_tone	8000.0	80.0	44.754	0.1	True	5.0	45.754	0.01	False					nolight	0.0	nan	True	47.053999999999995	True	1.0
57.056	2.0	trials	go_tone	8000.0	80.0	57.056	0.1	True	5.0	58.056	0.01	False					nolight	0.0	nan	True	59.742	False	1.0
68.475	2.0	trials	nogo_tone	4000.0	80.0	68.475	0.1	False				False					nolight	0.0	nan	False		False	4.0
79.686	2.0	trials	nogo_tone	4000.0	80.0	79.686	0.1	True	5.0	80.686	0.01	False					nolight	0.0	nan	False		False	3.0
91.236	2.0	trials	go_tone	8000.0	80.0	91.236	0.1	True	5.0	92.236	0.01	True	100.0	12.0	91.186	91.63600000000001	audio	450.0	wS2	True	93.659	True	1.0
103.665	2.0	trials	go_tone	8000.0	80.0	103.665	0.1	True	5.0	104.665	0.01	True	100.0	12.0	103.61500000000001	104.06500000000001	audio	450.0	wS2	True	106.382	False	1.0
115.135	2.0	trials	go_tone	8000.0	80.0	115.135	0.1	False				False					nolight	0.0	nan	True	115.415	True	2.0
125.416	2.0	trials	go_tone	8000.0	80.0	125.416	0.1	False				False					nolight	0.0	nan	True	127.65599999999999	True	2.0
137.666	2.0	trials	go_tone	8000.0	80.0	137.666	0.1	False				False					nolight	0.0	nan	True	140.248	False	2.0
148.746	2.0	trials	nogo_tone	4000.0	80.0	148.746	0.1	True	5.0	149.746	0.01	True	100.0	12.0	149.14600000000002	149.696	delay	550.0	wS2	False		False	3.0
159.446	2.0	trials	go_tone	8000.0	80.0	159.446	0.1	False				True	100.0	12.0	159.846	160.396	delay	550.0	wS2	True	161.869	True	2.0
171.878	2.0	trials	go_tone	8000.0	80.0	171.878	0.1	False				True	100.0	12.0	172.278	172.82799999999997	delay	550.0	wS2	True	174.694	False	2.0
