onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
35.159615	2.0	trials	go_tone	8000.0	80.0	35.159615	0.1	False				False	0.0	0.0	0.0	0.0	True	36.326615000000004	False	2.0
61.009836	2.0	trials	no_tone					True	7.0	62.012002	0.01	False	0.0	0.0	0.0	0.0	True	62.329836	False	5.0
72.029676	2.0	trials	nogo_tone	4000.0	80.0	72.029676	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
83.181667	2.0	trials	no_tone					True	7.0	84.18375	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
94.301306	2.0	trials	go_tone	8000.0	80.0	94.301306	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
104.957944	2.0	trials	go_tone	8000.0	80.0	104.957944	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
116.372203	2.0	trials	go_tone	8000.0	80.0	116.372203	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
127.520793	2.0	trials	nogo_tone	4000.0	80.0	127.520793	0.1	True	7.0	128.522893	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
138.578182	2.0	trials	go_tone	8000.0	80.0	138.578182	0.1	True	7.0	139.580283	0.01	False	0.0	0.0	0.0	0.0	True	140.039182	False	1.0
157.87046	2.0	trials	nogo_tone	4000.0	80.0	157.87046	0.1	True	7.0	158.87256	0.01	False	0.0	0.0	0.0	0.0	True	159.15846000000002	False	3.0
168.661048	2.0	trials	go_tone	8000.0	80.0	168.661048	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
180.020774	2.0	trials	nogo_tone	4000.0	80.0	180.020774	0.1	True	7.0	181.02294	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
191.221214	2.0	trials	go_tone	8000.0	80.0	191.221214	0.1	False				False	0.0	0.0	0.0	0.0	True	192.55121400000002	False	2.0
202.431006	2.0	trials	go_tone	8000.0	80.0	202.431006	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
213.691046	2.0	trials	go_tone	8000.0	80.0	213.691046	0.1	True	7.0	214.693146	0.01	False	0.0	0.0	0.0	0.0	True	215.214046	False	1.0
224.501683	2.0	trials	go_tone	8000.0	80.0	224.501683	0.1	False				False	0.0	0.0	0.0	0.0	True	224.791683	True	2.0
236.301262	2.0	trials	go_tone	8000.0	80.0	236.301262	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
247.671454	2.0	trials	go_tone	8000.0	80.0	247.671454	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
258.791594	2.0	trials	go_tone	8000.0	80.0	258.791594	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
270.133169	2.0	trials	go_tone	8000.0	80.0	270.133169	0.1	True	7.0	271.135253	0.01	False	0.0	0.0	0.0	0.0	True	271.492169	False	1.0
281.692612	2.0	trials	no_tone					True	7.0	282.694729	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
292.50275	2.0	trials	nogo_tone	4000.0	80.0	292.50275	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
303.652008	2.0	trials	go_tone	8000.0	80.0	303.652008	0.1	True	7.0	304.654107	0.01	False	0.0	0.0	0.0	0.0	False		False	1.0
314.852448	2.0	trials	go_tone	8000.0	80.0	314.852448	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
325.824186	2.0	trials	go_tone	8000.0	80.0	325.824186	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
336.852476	2.0	trials	go_tone	8000.0	80.0	336.852476	0.1	True	7.0	337.854577	0.01	False	0.0	0.0	0.0	0.0	True	338.27447600000005	False	1.0
358.891356	2.0	trials	no_tone					True	7.0	359.893506	0.01	False	0.0	0.0	0.0	0.0	True	360.316356	False	5.0
