onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.51	2.0	trials	go_tone	8000.0	80.0	11.51	0.1	False				True	100.0	12.0	11.91	12.459999999999999	delay	550.0	wS1	False		False	2.0
22.14	2.0	trials	no_tone					True	5.0	23.14	0.01	False					nolight	0.0	nan	False		False	5.0
33.071	2.0	trials	go_tone	8000.0	80.0	33.071	0.1	True	5.0	34.071	0.01	False					nolight	0.0	nan	True	35.766	False	1.0
45.411	2.0	trials	no_tone					True	5.0	46.411	0.01	False					nolight	0.0	nan	False		False	5.0
56.251	2.0	trials	go_tone	8000.0	80.0	56.251	0.1	True	5.0	57.251	0.01	False					nolight	0.0	nan	True	59.006	False	1.0
67.624	2.0	trials	nogo_tone	4000.0	80.0	67.624	0.1	False				True	100.0	12.0	68.024	68.574	delay	550.0	wS1	False		False	4.0
78.631	2.0	trials	go_tone	8000.0	80.0	78.631	0.1	False				False					nolight	0.0	nan	False		False	2.0
90.101	2.0	trials	go_tone	8000.0	80.0	90.101	0.1	True	5.0	91.101	0.01	False					nolight	0.0	nan	True	92.844	False	1.0
100.772	2.0	trials	go_tone	8000.0	80.0	100.772	0.1	False				True	100.0	12.0	100.72200000000001	101.17200000000001	audio	450.0	wS1	True	103.607	False	2.0
112.042	2.0	trials	nogo_tone	4000.0	80.0	112.042	0.1	True	5.0	113.042	0.01	False					nolight	0.0	nan	False		False	3.0
122.762	2.0	trials	nogo_tone	4000.0	80.0	122.762	0.1	True	5.0	123.762	0.01	True	100.0	12.0	123.162	123.712	delay	550.0	wS1	False		False	3.0
133.603	2.0	trials	nogo_tone	4000.0	80.0	133.603	0.1	False				False					nolight	0.0	nan	False		False	4.0
144.372	2.0	trials	go_tone	8000.0	80.0	144.372	0.1	True	5.0	145.372	0.01	True	100.0	12.0	144.77200000000002	145.322	delay	550.0	wS1	True	147.05300000000003	False	1.0
155.673	2.0	trials	go_tone	8000.0	80.0	155.673	0.1	False				False					nolight	0.0	nan	True	158.107	True	2.0
168.112	2.0	trials	go_tone	8000.0	80.0	168.112	0.1	False				False					nolight	0.0	nan	False		False	2.0
179.122	2.0	trials	go_tone	8000.0	80.0	179.122	0.1	False				False					nolight	0.0	nan	False		False	2.0
190.223	2.0	trials	nogo_tone	4000.0	80.0	190.223	0.1	True	5.0	191.223	0.01	False					nolight	0.0	nan	True	192.89800000000002	False	3.0
201.403	2.0	trials	no_tone					True	5.0	202.403	0.01	True	100.0	12.0	201.803	202.35299999999998	delay	550.0	wS1	False		False	5.0
212.513	2.0	trials	nogo_tone	4000.0	80.0	212.513	0.1	False				True	100.0	12.0	212.463	212.913	audio	450.0	wS1	False		False	4.0
223.634	2.0	trials	no_tone					True	5.0	224.634	0.01	False					nolight	0.0	nan	True	225.89499999999998	True	5.0
235.904	2.0	trials	no_tone					True	5.0	236.904	0.01	False					nolight	0.0	nan	False		False	5.0
246.614	2.0	trials	no_tone					True	5.0	247.614	0.01	False					nolight	0.0	nan	False		False	5.0
257.35400000000004	2.0	trials	nogo_tone	4000.0	80.0	257.35400000000004	0.1	True	5.0	258.35400000000004	0.01	False					nolight	0.0	nan	False		False	3.0
268.824	2.0	trials	go_tone	8000.0	80.0	268.824	0.1	False				True	100.0	12.0	269.774	270.124	whisker	350.0	wS1	True	271.495	False	2.0
280.214	2.0	trials	nogo_tone	4000.0	80.0	280.214	0.1	True	5.0	281.214	0.01	True	100.0	12.0	280.164	280.614	audio	450.0	wS1	False		False	3.0
290.835	2.0	trials	nogo_tone	4000.0	80.0	290.835	0.1	False				False					nolight	0.0	nan	False		False	4.0
301.695	2.0	trials	go_tone	8000.0	80.0	301.695	0.1	True	5.0	302.695	0.01	False					nolight	0.0	nan	True	304.527	False	1.0
312.745	2.0	trials	go_tone	8000.0	80.0	312.745	0.1	True	5.0	313.745	0.01	False					nolight	0.0	nan	True	315.396	False	1.0
324.615	2.0	trials	no_tone					True	5.0	325.615	0.01	True	100.0	12.0	324.565	325.015	audio	450.0	wS1	False		False	5.0
335.326	2.0	trials	nogo_tone	4000.0	80.0	335.326	0.1	True	5.0	336.326	0.01	True	100.0	12.0	336.276	336.62600000000003	whisker	350.0	wS1	False		False	3.0
