onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.508	2.0	trials	no_tone					True	5.0	12.508	0.01	False					nolight	0.0	nan	False		False	5.0
22.876	2.0	trials	go_tone	8000.0	80.0	22.876	0.1	True	5.0	23.876	0.01	True	100.0	12.0	23.826	24.176000000000002	whisker	350.0	A1	True	25.726000000000003	False	1.0
33.998	2.0	trials	nogo_tone	4000.0	80.0	33.998	0.1	False				False					nolight	0.0	nan	False		False	4.0
45.299	2.0	trials	go_tone	8000.0	80.0	45.299	0.1	False				True	100.0	12.0	46.249	46.599	whisker	350.0	A1	True	47.891	False	2.0
56.229	2.0	trials	nogo_tone	4000.0	80.0	56.229	0.1	True	5.0	57.229	0.01	False					nolight	0.0	nan	False		False	3.0
67.359	2.0	trials	no_tone					True	5.0	68.359	0.01	False					nolight	0.0	nan	False		False	5.0
78.197	2.0	trials	nogo_tone	4000.0	80.0	78.197	0.1	False				False					nolight	0.0	nan	False		False	4.0
89.347	2.0	trials	go_tone	8000.0	80.0	89.347	0.1	True	5.0	90.347	0.01	True	100.0	12.0	89.297	89.747	audio	450.0	A1	False		False	1.0
100.888	2.0	trials	nogo_tone	4000.0	80.0	100.888	0.1	False				False					nolight	0.0	nan	False		False	4.0
111.54	2.0	trials	nogo_tone	4000.0	80.0	111.54	0.1	False				False					nolight	0.0	nan	False		False	4.0
148.067	2.0	trials	nogo_tone	4000.0	80.0	148.067	0.1	True	5.0	149.067	0.01	False					nolight	0.0	nan	False		False	3.0
158.87	2.0	trials	nogo_tone	4000.0	80.0	158.87	0.1	True	5.0	159.87	0.01	False					nolight	0.0	nan	False		False	3.0
170.201	2.0	trials	go_tone	8000.0	80.0	170.201	0.1	False				False					nolight	0.0	nan	False		False	2.0
180.779	2.0	trials	nogo_tone	4000.0	80.0	180.779	0.1	True	5.0	181.779	0.01	False					nolight	0.0	nan	False		False	3.0
191.929	2.0	trials	go_tone	8000.0	80.0	191.929	0.1	True	5.0	192.929	0.01	False					nolight	0.0	nan	True	195.005	False	1.0
203.001	2.0	trials	go_tone	8000.0	80.0	203.001	0.1	True	5.0	204.001	0.01	False					nolight	0.0	nan	True	205.81900000000002	False	1.0
214.521	2.0	trials	nogo_tone	4000.0	80.0	214.521	0.1	True	5.0	215.521	0.01	False					nolight	0.0	nan	False		False	3.0
225.212	2.0	trials	no_tone					True	5.0	226.212	0.01	True	100.0	12.0	225.612	226.16199999999998	delay	550.0	A1	False		False	5.0
236.352	2.0	trials	go_tone	8000.0	80.0	236.352	0.1	True	5.0	237.352	0.01	False					nolight	0.0	nan	True	238.901	True	1.0
248.902	2.0	trials	go_tone	8000.0	80.0	248.902	0.1	True	5.0	249.902	0.01	False					nolight	0.0	nan	True	251.76	False	1.0
261.59	2.0	trials	no_tone					True	5.0	262.59	0.01	False					nolight	0.0	nan	False		False	5.0
272.918	2.0	trials	nogo_tone	4000.0	80.0	272.918	0.1	False				True	100.0	12.0	272.868	273.318	audio	450.0	A1	False		False	4.0
283.975	2.0	trials	go_tone	8000.0	80.0	283.975	0.1	False				False					nolight	0.0	nan	True	286.201	True	2.0
296.201	2.0	trials	go_tone	8000.0	80.0	296.201	0.1	False				False					nolight	0.0	nan	False		False	2.0
307.652	2.0	trials	go_tone	8000.0	80.0	307.652	0.1	False				True	100.0	12.0	308.05199999999996	308.602	delay	550.0	A1	False		False	2.0
319.662	2.0	trials	go_tone	8000.0	80.0	319.662	0.1	True	5.0	320.662	0.01	True	100.0	12.0	320.06199999999995	320.61199999999997	delay	550.0	A1	False		False	1.0
330.232	2.0	trials	go_tone	8000.0	80.0	330.232	0.1	True	5.0	331.232	0.01	False					nolight	0.0	nan	True	333.15000000000003	False	1.0
340.813	2.0	trials	go_tone	8000.0	80.0	340.813	0.1	False				False					nolight	0.0	nan	True	343.688	False	2.0
351.532	2.0	trials	no_tone					True	5.0	352.532	0.01	False					nolight	0.0	nan	False		False	5.0
362.564	2.0	trials	no_tone					True	5.0	363.564	0.01	False					nolight	0.0	nan	False		False	5.0
375.817	2.0	trials	go_tone	8000.0	80.0	375.817	0.1	True	5.0	376.817	0.01	False					nolight	0.0	nan	True	378.654	False	1.0
386.822	2.0	trials	nogo_tone	4000.0	80.0	386.822	0.1	False				True	100.0	12.0	387.222	387.772	delay	550.0	A1	False		False	4.0
398.082	2.0	trials	go_tone	8000.0	80.0	398.082	0.1	False				True	100.0	12.0	398.032	398.48199999999997	audio	450.0	A1	False		False	2.0
409.365	2.0	trials	nogo_tone	4000.0	80.0	409.365	0.1	True	5.0	410.365	0.01	False					nolight	0.0	nan	False		False	3.0
420.098	2.0	trials	nogo_tone	4000.0	80.0	420.098	0.1	True	5.0	421.098	0.01	True	100.0	12.0	421.048	421.398	whisker	350.0	A1	True	423.571	False	3.0
431.373	2.0	trials	go_tone	8000.0	80.0	431.373	0.1	False				False					nolight	0.0	nan	False		False	2.0
442.504	2.0	trials	no_tone					True	5.0	443.504	0.01	True	100.0	12.0	443.454	443.80400000000003	whisker	350.0	A1	False		False	5.0
453.123	2.0	trials	go_tone	8000.0	80.0	453.123	0.1	True	5.0	454.123	0.01	False					nolight	0.0	nan	True	455.356	True	1.0
465.365	2.0	trials	go_tone	8000.0	80.0	465.365	0.1	True	5.0	466.365	0.01	False					nolight	0.0	nan	True	468.906	False	1.0
476.405	2.0	trials	no_tone					True	5.0	477.405	0.01	False					nolight	0.0	nan	False		False	5.0
487.145	2.0	trials	nogo_tone	4000.0	80.0	487.145	0.1	False				True	100.0	12.0	488.09499999999997	488.445	whisker	350.0	A1	False		False	4.0
497.966	2.0	trials	nogo_tone	4000.0	80.0	497.966	0.1	True	5.0	498.966	0.01	True	100.0	12.0	498.366	498.916	delay	550.0	A1	False		False	3.0
