onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	no_tone					True	5.0	12.509	0.01	False					nolight	0.0	nan	False		False	5.0
22.269	2.0	trials	nogo_tone	4000.0	80.0	22.269	0.1	False				False					nolight	0.0	nan	False		False	4.0
34.448	2.0	trials	go_tone	8000.0	80.0	34.448	0.1	False				True	100.0	12.0	34.398	34.848	audio	450.0	wS1	True	37.327	False	2.0
45.408	2.0	trials	go_tone	8000.0	80.0	45.408	0.1	True	5.0	46.408	0.01	False					nolight	0.0	nan	True	47.771	True	1.0
57.779	2.0	trials	go_tone	8000.0	80.0	57.779	0.1	True	5.0	58.779	0.01	False					nolight	0.0	nan	True	60.203	True	1.0
70.209	2.0	trials	go_tone	8000.0	80.0	70.209	0.1	True	5.0	71.209	0.01	False					nolight	0.0	nan	True	73.229	False	1.0
81.199	2.0	trials	go_tone	8000.0	80.0	81.199	0.1	False				False					nolight	0.0	nan	True	83.729	True	2.0
93.743	2.0	trials	go_tone	8000.0	80.0	93.743	0.1	False				False					nolight	0.0	nan	True	96.67599999999999	False	2.0
104.849	2.0	trials	nogo_tone	4000.0	80.0	104.849	0.1	False				False					nolight	0.0	nan	False		False	4.0
115.451	2.0	trials	nogo_tone	4000.0	80.0	115.451	0.1	True	5.0	116.451	0.01	False					nolight	0.0	nan	False		False	3.0
126.521	2.000000000000014	trials	nogo_tone	4000.0	80.0	126.521	0.1	False				False					nolight	0.0	nan	False		False	4.0
137.151	2.0	trials	no_tone					True	5.0	138.151	0.01	False					nolight	0.0	nan	True	139.946	False	5.0
148.3	2.0	trials	go_tone	8000.0	80.0	148.3	0.1	True	5.0	149.3	0.01	True	100.0	12.0	148.25	148.70000000000002	audio	450.0	wS1	True	151.52900000000002	False	1.0
158.902	2.0	trials	go_tone	8000.0	80.0	158.902	0.1	True	5.0	159.902	0.01	False					nolight	0.0	nan	True	160.97699999999998	True	1.0
170.981	2.0	trials	go_tone	8000.0	80.0	170.981	0.1	True	5.0	171.981	0.01	False					nolight	0.0	nan	True	173.721	False	1.0
182.031	2.0	trials	no_tone					True	5.0	183.031	0.01	False					nolight	0.0	nan	False		False	5.0
193.581	2.0	trials	go_tone	8000.0	80.0	193.581	0.1	False				False					nolight	0.0	nan	False		False	2.0
204.331	2.0	trials	no_tone					True	5.0	205.331	0.01	True	100.0	12.0	204.731	205.28099999999998	delay	550.0	wS1	False		False	5.0
215.321	2.0	trials	go_tone	8000.0	80.0	215.321	0.1	True	5.0	216.321	0.01	False					nolight	0.0	nan	True	218.84	False	1.0
226.091	2.0	trials	go_tone	8000.0	80.0	226.091	0.1	True	5.0	227.091	0.01	False					nolight	0.0	nan	True	229.08700000000002	False	1.0
237.142	2.0	trials	no_tone					True	5.0	238.142	0.01	False					nolight	0.0	nan	False		False	5.0
248.242	2.0	trials	nogo_tone	4000.0	80.0	248.242	0.1	False				False					nolight	0.0	nan	False		False	4.0
259.153	2.0	trials	go_tone	8000.0	80.0	259.153	0.1	True	5.0	260.153	0.01	False					nolight	0.0	nan	True	261.428	True	1.0
271.434	2.0	trials	go_tone	8000.0	80.0	271.434	0.1	True	5.0	272.434	0.01	False					nolight	0.0	nan	True	274.75	False	1.0
282.724	2.0	trials	nogo_tone	4000.0	80.0	282.724	0.1	True	5.0	283.724	0.01	False					nolight	0.0	nan	False		False	3.0
368.134	2.0	trials	nogo_tone	4000.0	80.0	368.134	0.1	True	5.0	369.134	0.01	True	100.0	12.0	368.084	368.534	audio	450.0	wS1	True	370.82	False	3.0
379.102	2.0	trials	no_tone					True	5.0	380.102	0.01	False					nolight	0.0	nan	False		False	5.0
390.654	2.0	trials	go_tone	8000.0	80.0	390.654	0.1	False				False					nolight	0.0	nan	True	393.32099999999997	False	2.0
401.794	2.0	trials	no_tone					True	5.0	402.794	0.01	False					nolight	0.0	nan	True	403.054	True	5.0
413.056	2.0	trials	no_tone					True	5.0	414.056	0.01	False					nolight	0.0	nan	False		False	5.0
424.326	2.0	trials	nogo_tone	4000.0	80.0	424.326	0.1	True	5.0	425.326	0.01	False					nolight	0.0	nan	False		False	3.0
436.115	2.0	trials	go_tone	8000.0	80.0	436.115	0.1	False				False					nolight	0.0	nan	True	439.633	False	2.0
446.905	2.0	trials	go_tone	8000.0	80.0	446.905	0.1	False				False					nolight	0.0	nan	True	449.09499999999997	True	2.0
459.095	2.0	trials	go_tone	8000.0	80.0	459.095	0.1	False				False					nolight	0.0	nan	True	461.78900000000004	False	2.0
470.355	2.0	trials	nogo_tone	4000.0	80.0	470.355	0.1	False				False					nolight	0.0	nan	False		False	4.0
481.285	2.0	trials	go_tone	8000.0	80.0	481.285	0.1	True	5.0	482.285	0.01	True	100.0	12.0	482.235	482.58500000000004	whisker	350.0	wS1	True	484.572	False	1.0
492.476	2.0	trials	go_tone	8000.0	80.0	492.476	0.1	True	5.0	493.476	0.01	True	100.0	12.0	492.876	493.426	delay	550.0	wS1	True	495.313	False	1.0
503.956	2.0	trials	nogo_tone	4000.0	80.0	503.956	0.1	False				False					nolight	0.0	nan	False		False	4.0
514.576	2.0	trials	nogo_tone	4000.0	80.0	514.576	0.1	True	5.0	515.576	0.01	True	100.0	12.0	514.976	515.5260000000001	delay	550.0	wS1	True	517.24	False	3.0
525.237	2.0	trials	go_tone	8000.0	80.0	525.237	0.1	True	5.0	526.237	0.01	False					nolight	0.0	nan	True	528.269	False	1.0
537.417	2.0	trials	nogo_tone	4000.0	80.0	537.417	0.1	True	5.0	538.417	0.01	True	100.0	12.0	538.3670000000001	538.717	whisker	350.0	wS1	False		False	3.0
548.887	2.0	trials	nogo_tone	4000.0	80.0	548.887	0.1	False				True	100.0	12.0	549.2869999999999	549.837	delay	550.0	wS1	False		False	4.0
559.677	2.0	trials	go_tone	8000.0	80.0	559.677	0.1	False				True	100.0	12.0	560.6270000000001	560.977	whisker	350.0	wS1	True	560.217	True	2.0
570.227	2.0	trials	go_tone	8000.0	80.0	570.227	0.1	False				True	100.0	12.0	571.177	571.5269999999999	whisker	350.0	wS1	True	572.808	False	2.0
581.429	2.0	trials	nogo_tone	4000.0	80.0	581.429	0.1	True	5.0	582.429	0.01	False					nolight	0.0	nan	False		False	3.0
592.314	2.0	trials	go_tone	8000.0	80.0	592.314	0.1	False				True	100.0	12.0	592.7139999999999	593.264	delay	550.0	wS1	False		False	2.0
603.838	2.0	trials	nogo_tone	4000.0	80.0	603.838	0.1	False				True	100.0	12.0	604.788	605.1379999999999	whisker	350.0	wS1	False		False	4.0
614.869	2.0	trials	no_tone					True	5.0	615.869	0.01	True	100.0	12.0	614.8190000000001	615.269	audio	450.0	wS1	False		False	5.0
651.564	2.0	trials	go_tone	8000.0	80.0	651.564	0.1	False				False					nolight	0.0	nan	False		False	2.0
662.269	2.0	trials	nogo_tone	4000.0	80.0	662.269	0.1	True	5.0	663.269	0.01	False					nolight	0.0	nan	True	665.467	False	3.0
673.083	2.0	trials	no_tone					True	5.0	674.083	0.01	True	100.0	12.0	674.033	674.3829999999999	whisker	350.0	wS1	True	674.459	True	5.0
684.461	2.0	trials	no_tone					True	5.0	685.461	0.01	True	100.0	12.0	685.4110000000001	685.761	whisker	350.0	wS1	False		False	5.0
695.981	2.0	trials	nogo_tone	4000.0	80.0	695.981	0.1	True	5.0	696.981	0.01	False					nolight	0.0	nan	False		False	3.0
707.311	2.0	trials	nogo_tone	4000.0	80.0	707.311	0.1	False				True	100.0	12.0	707.2610000000001	707.711	audio	450.0	wS1	False		False	4.0
718.198	2.0	trials	nogo_tone	4000.0	80.0	718.198	0.1	True	5.0	719.198	0.01	False					nolight	0.0	nan	False		False	3.0
729.44	2.0	trials	nogo_tone	4000.0	80.0	729.44	0.1	False				False					nolight	0.0	nan	True	732.8190000000001	False	4.0
740.712	2.0	trials	go_tone	8000.0	80.0	740.712	0.1	True	5.0	741.712	0.01	True	100.0	12.0	740.662	741.112	audio	450.0	wS1	True	743.01	True	1.0
753.011	2.0	trials	go_tone	8000.0	80.0	753.011	0.1	True	5.0	754.011	0.01	True	100.0	12.0	752.961	753.411	audio	450.0	wS1	True	755.7769999999999	False	1.0
764.514	2.0	trials	go_tone	8000.0	80.0	764.514	0.1	False				False					nolight	0.0	nan	True	766.651	True	2.0
776.661	2.0	trials	go_tone	8000.0	80.0	776.661	0.1	False				False					nolight	0.0	nan	True	779.332	False	2.0
787.231	2.0	trials	nogo_tone	4000.0	80.0	787.231	0.1	True	5.0	788.231	0.01	False					nolight	0.0	nan	True	788.781	True	3.0
798.783	2.0	trials	nogo_tone	4000.0	80.0	798.783	0.1	True	5.0	799.783	0.01	False					nolight	0.0	nan	True	801.631	False	3.0
810.183	2.0	trials	nogo_tone	4000.0	80.0	810.183	0.1	False				True	100.0	12.0	810.133	810.583	audio	450.0	wS1	False		False	4.0
820.943	2.0	trials	nogo_tone	4000.0	80.0	820.943	0.1	False				False					nolight	0.0	nan	False		False	4.0
