onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.511	2.0	trials	go_tone	8000.0	80.0	11.511	0.1	False				False					nolight	0.0	nan	True	14.567	False	2.0
22.43	2.0	trials	no_tone					True	5.0	23.43	0.01	False					nolight	0.0	nan	True	25.123	False	5.0
33.731	2.0	trials	no_tone					True	5.0	34.731	0.01	False					nolight	0.0	nan	True	36.556000000000004	False	5.0
44.761	2.0	trials	go_tone	8000.0	80.0	44.761	0.1	False				False					nolight	0.0	nan	False		False	2.0
55.341	2.0	trials	go_tone	8000.0	80.0	55.341	0.1	True	5.0	56.341	0.01	False					nolight	0.0	nan	True	57.902	False	1.0
92.389	2.0	trials	nogo_tone	4000.0	80.0	92.389	0.1	False				False					nolight	0.0	nan	True	93.503	True	4.0
103.512	2.0	trials	nogo_tone	4000.0	80.0	103.512	0.1	False				False					nolight	0.0	nan	True	104.857	True	4.0
114.861	2.0	trials	nogo_tone	4000.0	80.0	114.861	0.1	False				False					nolight	0.0	nan	False		False	4.0
125.871	2.0	trials	go_tone	8000.0	80.0	125.871	0.1	True	5.0	126.871	0.01	True	100.0	12.0	125.821	126.271	audio	450.0	A1	False		False	1.0
139.012	2.0	trials	go_tone	8000.0	80.0	139.012	0.1	True	5.0	140.012	0.01	True	100.0	12.0	139.412	139.962	delay	550.0	A1	True	141.671	False	1.0
149.723	2.0	trials	no_tone					True	5.0	150.723	0.01	False					nolight	0.0	nan	True	152.382	False	5.0
161.113	2.0	trials	no_tone					True	5.0	162.113	0.01	True	100.0	12.0	162.063	162.413	whisker	350.0	A1	False		False	5.0
172.272	2.0	trials	go_tone	8000.0	80.0	172.272	0.1	False				False					nolight	0.0	nan	False		False	2.0
183.064	2.0	trials	nogo_tone	4000.0	80.0	183.064	0.1	True	5.0	184.064	0.01	False					nolight	0.0	nan	True	184.688	True	3.0
194.692	2.0	trials	nogo_tone	4000.0	80.0	194.692	0.1	True	5.0	195.692	0.01	False					nolight	0.0	nan	True	197.684	False	3.0
206.063	2.0	trials	go_tone	8000.0	80.0	206.063	0.1	False				False					nolight	0.0	nan	False		False	2.0
217.374	2.0	trials	nogo_tone	4000.0	80.0	217.374	0.1	False				True	100.0	12.0	217.32399999999998	217.774	audio	450.0	A1	False		False	4.0
228.193	2.0	trials	nogo_tone	4000.0	80.0	228.193	0.1	True	5.0	229.193	0.01	True	100.0	12.0	228.59300000000002	229.143	delay	550.0	A1	True	230.93800000000002	False	3.0
239.503	2.0	trials	go_tone	8000.0	80.0	239.503	0.1	False				True	100.0	12.0	239.45299999999997	239.903	audio	450.0	A1	False		False	2.0
250.873	2.0	trials	go_tone	8000.0	80.0	250.873	0.1	True	5.0	251.873	0.01	True	100.0	12.0	251.82299999999998	252.173	whisker	350.0	A1	True	252.914	True	1.0
262.923	2.0	trials	go_tone	8000.0	80.0	262.923	0.1	True	5.0	263.923	0.01	True	100.0	12.0	263.873	264.223	whisker	350.0	A1	False		False	1.0
274.147	2.0	trials	nogo_tone	4000.0	80.0	274.147	0.1	True	5.0	275.147	0.01	False					nolight	0.0	nan	False		False	3.0
285.324	2.0	trials	nogo_tone	4000.0	80.0	285.324	0.1	False				False					nolight	0.0	nan	False		False	4.0
296.646	2.0	trials	go_tone	8000.0	80.0	296.646	0.1	False				False					nolight	0.0	nan	False		False	2.0
