onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
13.748	2.0	trials	go_tone	8000.0	80.0	13.748	0.1	True	5.0	14.748	0.01	True	100.0	12.0	14.148	14.697999999999999	delay	550.0	fpS1	False		False	1.0
36.324	2.0	trials	nogo_tone	4000.0	80.0	36.324	0.1	False				False					nolight	0.0	nan	False		False	4.0
48.138	2.0	trials	go_tone	8000.0	80.0	48.138	0.1	False				False					nolight	0.0	nan	False		False	2.0
59.079	2.0	trials	nogo_tone	4000.0	80.0	59.079	0.1	True	5.0	60.079	0.01	False					nolight	0.0	nan	False		False	3.0
69.849	2.0	trials	go_tone	8000.0	80.0	69.849	0.1	False				False					nolight	0.0	nan	False		False	2.0
80.958	2.0	trials	go_tone	8000.0	80.0	80.958	0.1	False				False					nolight	0.0	nan	False		False	2.0
92.388	2.0	trials	go_tone	8000.0	80.0	92.388	0.1	True	5.0	93.388	0.01	False					nolight	0.0	nan	True	95.47800000000001	False	1.0
109.768	2.0	trials	go_tone	8000.0	80.0	109.768	0.1	False				False					nolight	0.0	nan	True	112.258	True	2.0
122.259	2.0	trials	go_tone	8000.0	80.0	122.259	0.1	False				False					nolight	0.0	nan	False		False	2.0
133.289	2.0	trials	nogo_tone	4000.0	80.0	133.289	0.1	True	5.0	134.289	0.01	False					nolight	0.0	nan	False		False	3.0
144.129	2.0	trials	go_tone	8000.0	80.0	144.129	0.1	True	5.0	145.129	0.01	False					nolight	0.0	nan	False		False	1.0
155.309	2.0	trials	no_tone					True	5.0	156.309	0.01	False					nolight	0.0	nan	True	155.639	True	5.0
192.938	2.0	trials	no_tone					True	5.0	193.938	0.01	False					nolight	0.0	nan	False		False	5.0
204.17	2.0	trials	nogo_tone	4000.0	80.0	204.17	0.1	False				True	100.0	12.0	204.11999999999998	204.57	audio	450.0	fpS1	True	206.736	False	4.0
214.852	2.0	trials	go_tone	8000.0	80.0	214.852	0.1	False				False					nolight	0.0	nan	False		False	2.0
225.651	2.0	trials	nogo_tone	4000.0	80.0	225.651	0.1	False				True	100.0	12.0	226.05100000000002	226.601	delay	550.0	fpS1	False		False	4.0
236.451	2.0	trials	nogo_tone	4000.0	80.0	236.451	0.1	False				False					nolight	0.0	nan	False		False	4.0
247.662	2.0	trials	no_tone					True	5.0	248.662	0.01	False					nolight	0.0	nan	False		False	5.0
258.263	2.0	trials	go_tone	8000.0	80.0	258.263	0.1	False				True	100.0	12.0	258.66299999999995	259.21299999999997	delay	550.0	fpS1	False		False	2.0
269.533	2.0	trials	no_tone					True	5.0	270.533	0.01	True	100.0	12.0	269.483	269.933	audio	450.0	fpS1	False		False	5.0
280.893	2.0	trials	no_tone					True	5.0	281.893	0.01	False					nolight	0.0	nan	False		False	5.0
291.852	2.0	trials	go_tone	8000.0	80.0	291.852	0.1	True	5.0	292.852	0.01	False					nolight	0.0	nan	True	295.03099999999995	False	1.0
302.543	2.0	trials	go_tone	8000.0	80.0	302.543	0.1	True	5.0	303.543	0.01	False					nolight	0.0	nan	True	305.38100000000003	False	1.0
313.854	2.0	trials	nogo_tone	4000.0	80.0	313.854	0.1	True	5.0	314.854	0.01	False					nolight	0.0	nan	True	316.628	False	3.0
325.194	2.0	trials	go_tone	8000.0	80.0	325.194	0.1	True	5.0	326.194	0.01	True	100.0	12.0	325.144	325.594	audio	450.0	fpS1	True	327.915	False	1.0
337.104	2.0	trials	nogo_tone	4000.0	80.0	337.104	0.1	False				False					nolight	0.0	nan	False		False	4.0
347.983	2.0	trials	go_tone	8000.0	80.0	347.983	0.1	True	5.0	348.983	0.01	False					nolight	0.0	nan	True	350.88	False	1.0
358.804	2.0	trials	nogo_tone	4000.0	80.0	358.804	0.1	True	5.0	359.804	0.01	True	100.0	12.0	359.20399999999995	359.75399999999996	delay	550.0	fpS1	True	361.58599999999996	False	3.0
