onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	go_tone	8000.0	80.0	11.509	0.1	True	5.0	12.509	0.01	True	100.0	12.0	12.459	12.809000000000001	whisker	350.0	wS1	True	14.258000000000001	False	1.0
22.869	2.0	trials	nogo_tone	4000.0	80.0	22.869	0.1	False				False					nolight	0.0	nan	False		False	4.0
33.63	2.0	trials	nogo_tone	4000.0	80.0	33.63	0.1	True	5.0	34.63	0.01	True	100.0	12.0	33.580000000000005	34.03	audio	450.0	wS1	False		False	3.0
44.688	2.0	trials	no_tone					True	5.0	45.688	0.01	False					nolight	0.0	nan	False		False	5.0
56.189	2.0	trials	go_tone	8000.0	80.0	56.189	0.1	True	5.0	57.189	0.01	False					nolight	0.0	nan	True	58.629	True	1.0
68.63	2.0	trials	go_tone	8000.0	80.0	68.63	0.1	True	5.0	69.63	0.01	False					nolight	0.0	nan	True	71.475	False	1.0
79.801	2.0	trials	no_tone					True	5.0	80.801	0.01	False					nolight	0.0	nan	False		False	5.0
90.456	2.0	trials	no_tone					True	5.0	91.456	0.01	True	100.0	12.0	90.406	90.85600000000001	audio	450.0	wS1	False		False	5.0
101.411	2.0	trials	nogo_tone	4000.0	80.0	101.411	0.1	True	5.0	102.411	0.01	True	100.0	12.0	101.811	102.361	delay	550.0	wS1	True	104.175	False	3.0
112.299	2.0	trials	nogo_tone	4000.0	80.0	112.299	0.1	True	5.0	113.299	0.01	False					nolight	0.0	nan	True	115.572	False	3.0
122.89	2.0	trials	go_tone	8000.0	80.0	122.89	0.1	False				False					nolight	0.0	nan	False		False	2.0
133.87	2.0	trials	go_tone	8000.0	80.0	133.87	0.1	False				True	100.0	12.0	134.82	135.17000000000002	whisker	350.0	wS1	False		False	2.0
145.061	2.0	trials	go_tone	8000.0	80.0	145.061	0.1	True	5.0	146.061	0.01	False					nolight	0.0	nan	True	147.988	False	1.0
156.07	2.0	trials	go_tone	8000.0	80.0	156.07	0.1	True	5.0	157.07	0.01	False					nolight	0.0	nan	True	158.945	False	1.0
166.942	2.0	trials	nogo_tone	4000.0	80.0	166.942	0.1	True	5.0	167.942	0.01	False					nolight	0.0	nan	True	167.935	True	3.0
