onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
45.763975	2.0	trials	nogo_tone	4000.0	80.0	45.763975	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
71.820715	2.0	trials	no_tone					True	7.0	72.822812	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
82.481064	2.0	trials	go_tone	8000.0	80.0	82.481064	0.1	False				False	0.0	0.0	0.0	0.0	True	84.00606400000001	False	2.0
93.806418	2.0	trials	go_tone	8000.0	80.0	93.806418	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
104.726319	2.0	trials	no_tone					True	7.0	105.728466	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
115.80542	2.0	trials	go_tone	8000.0	80.0	115.80542	0.1	True	7.0	116.807517	0.01	False	0.0	0.0	0.0	0.0	True	117.02942	False	1.0
126.374968	2.0	trials	go_tone	8000.0	80.0	126.374968	0.1	False				False	0.0	0.0	0.0	0.0	True	127.816968	False	2.0
137.417619	2.0	trials	go_tone	8000.0	80.0	137.417619	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	138.380619	True	1.0
149.884721	2.0	trials	go_tone	8000.0	80.0	149.884721	0.1	True	7.0	150.886809	0.01	False	0.0	0.0	0.0	0.0	True	151.21272100000002	False	1.0
161.275125	2.0	trials	no_tone					True	7.0	162.277213	0.01	False	0.0	0.0	0.0	0.0	True	162.449125	False	5.0
172.515568	2.0	trials	no_tone					True	7.0	173.517665	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
184.056439	2.0	trials	go_tone	8000.0	80.0	184.056439	0.1	False				False	0.0	0.0	0.0	0.0	True	185.446439	False	2.0
194.625538	2.0	trials	go_tone	8000.0	80.0	194.625538	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
205.386787	2.0	trials	no_tone					True	7.0	206.388918	0.01	False	0.0	0.0	0.0	0.0	True	206.809787	False	5.0
216.387288	2.0	trials	no_tone					True	7.0	217.389385	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
227.54604	2.0	trials	nogo_tone	4000.0	80.0	227.54604	0.1	True	7.0	228.548137	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
238.745942	2.0	trials	go_tone	8000.0	80.0	238.745942	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
