onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.509	2.0	trials	nogo_tone	4000.0	80.0	11.509	0.1	True	5.0	12.509	0.01	False					nolight	0.0	nan	False		False	3.0
22.15	2.0	trials	no_tone					True	5.0	23.15	0.01	True	100.0	12.0	22.099999999999998	22.549999999999997	audio	450.0	wS1	False		False	5.0
33.77	2.0	trials	no_tone					True	5.0	34.77	0.01	True	100.0	12.0	34.720000000000006	35.07	whisker	350.0	wS1	False		False	5.0
44.598	2.0	trials	go_tone	8000.0	80.0	44.598	0.1	False				False					nolight	0.0	nan	True	46.984	True	2.0
56.99	2.0	trials	go_tone	8000.0	80.0	56.99	0.1	False				False					nolight	0.0	nan	True	60.186	False	2.0
67.68	2.0	trials	nogo_tone	4000.0	80.0	67.68	0.1	False				False					nolight	0.0	nan	False		False	4.0
78.999	2.0	trials	no_tone					True	5.0	79.999	0.01	False					nolight	0.0	nan	False		False	5.0
90.19	2.0	trials	go_tone	8000.0	80.0	90.19	0.1	True	5.0	91.19	0.01	False					nolight	0.0	nan	True	93.038	False	1.0
100.919	2.0	trials	nogo_tone	4000.0	80.0	100.919	0.1	True	5.0	101.919	0.01	True	100.0	12.0	101.319	101.869	delay	550.0	wS1	True	103.762	False	3.0
111.69	2.0	trials	nogo_tone	4000.0	80.0	111.69	0.1	True	5.0	112.69	0.01	False					nolight	0.0	nan	False		False	3.0
122.671	2.0	trials	nogo_tone	4000.0	80.0	122.671	0.1	False				False					nolight	0.0	nan	False		False	4.0
134.0	2.0	trials	nogo_tone	4000.0	80.0	134.0	0.1	False				False					nolight	0.0	nan	False		False	4.0
144.781	2.0	trials	no_tone					True	5.0	145.781	0.01	True	100.0	12.0	145.181	145.731	delay	550.0	wS1	False		False	5.0
155.412	2.0	trials	nogo_tone	4000.0	80.0	155.412	0.1	True	5.0	156.412	0.01	True	100.0	12.0	156.362	156.71200000000002	whisker	350.0	wS1	False		False	3.0
166.132	2.0	trials	nogo_tone	4000.0	80.0	166.132	0.1	False				False					nolight	0.0	nan	False		False	4.0
177.511	2.0	trials	go_tone	8000.0	80.0	177.511	0.1	False				False					nolight	0.0	nan	True	180.061	True	2.0
190.085	2.0	trials	go_tone	8000.0	80.0	190.085	0.1	False				False					nolight	0.0	nan	False		False	2.0
201.082	2.0	trials	go_tone	8000.0	80.0	201.082	0.1	True	5.0	202.082	0.01	False					nolight	0.0	nan	True	203.959	False	1.0
212.501	2.0	trials	nogo_tone	4000.0	80.0	212.501	0.1	True	5.0	213.501	0.01	False					nolight	0.0	nan	False		False	3.0
223.181	2.0	trials	go_tone	8000.0	80.0	223.181	0.1	True	5.0	224.181	0.01	False					nolight	0.0	nan	True	225.79700000000003	False	1.0
233.883	2.0	trials	nogo_tone	4000.0	80.0	233.883	0.1	False				True	100.0	12.0	234.833	235.18300000000002	whisker	350.0	wS1	False		False	4.0
244.923	2.0	trials	no_tone					True	5.0	245.923	0.01	False					nolight	0.0	nan	False		False	5.0
256.095	2.0	trials	go_tone	8000.0	80.0	256.095	0.1	True	5.0	257.095	0.01	False					nolight	0.0	nan	True	258.711	False	1.0
266.854	2.0	trials	go_tone	8000.0	80.0	266.854	0.1	False				False					nolight	0.0	nan	True	269.885	False	2.0
278.024	2.0	trials	nogo_tone	4000.0	80.0	278.024	0.1	True	5.0	279.024	0.01	False					nolight	0.0	nan	False		False	3.0
288.897	2.0	trials	nogo_tone	4000.0	80.0	288.897	0.1	True	5.0	289.897	0.01	False					nolight	0.0	nan	True	291.818	False	3.0
300.332	2.0	trials	nogo_tone	4000.0	80.0	300.332	0.1	False				True	100.0	12.0	300.73199999999997	301.282	delay	550.0	wS1	False		False	4.0
311.473	2.0	trials	go_tone	8000.0	80.0	311.473	0.1	True	5.0	312.473	0.01	True	100.0	12.0	311.873	312.423	delay	550.0	wS1	True	314.457	False	1.0
322.254	2.0	trials	go_tone	8000.0	80.0	322.254	0.1	True	5.0	323.254	0.01	True	100.0	12.0	322.204	322.654	audio	450.0	wS1	True	324.783	True	1.0
334.785	2.0	trials	go_tone	8000.0	80.0	334.785	0.1	True	5.0	335.785	0.01	True	100.0	12.0	334.735	335.185	audio	450.0	wS1	True	337.73600000000005	False	1.0
345.477	2.0	trials	nogo_tone	4000.0	80.0	345.477	0.1	False				False					nolight	0.0	nan	False		False	4.0
