onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
35.061403	2.0	trials	nogo_tone	8000.0	80.0	35.061403	0.1	True	7.0	36.0635	0.01	False	0.0	0.0	0.0	0.0	True	36.288402999999995	False	3.0
61.159062	2.0	trials	nogo_tone	8000.0	80.0	61.159062	0.1	True	7.0	62.161158	0.01	False	0.0	0.0	0.0	0.0	True	62.381062	False	3.0
72.718299	2.0	trials	nogo_tone	8000.0	80.0	72.718299	0.1	True	7.0	73.720421	0.01	False	0.0	0.0	0.0	0.0	True	73.870299	False	3.0
83.388015	2.0	trials	go_tone	4000.0	80.0	83.388015	0.1	True	7.0	84.390136	0.01	False	0.0	0.0	0.0	0.0	True	84.547015	False	1.0
94.938527	2.0	trials	go_tone	4000.0	80.0	94.938527	0.1	True	7.0	95.940657	0.01	False	0.0	0.0	0.0	0.0	True	96.159527	False	1.0
105.939195	2.0	trials	nogo_tone	8000.0	80.0	105.939195	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	104.666195	True	3.0
116.168367	2.0	trials	nogo_tone	8000.0	80.0	116.168367	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	115.138367	True	3.0
126.639808	2.000000000000014	trials	nogo_tone	8000.0	80.0	126.639808	0.1	True	7.0	127.641929	0.01	False	0.0	0.0	0.0	0.0	True	127.86080799999999	False	3.0
137.838427	2.0	trials	go_tone	4000.0	80.0	137.838427	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	138.689427	True	1.0
150.198335	2.0	trials	go_tone	4000.0	80.0	150.198335	0.1	True	7.0	151.200465	0.01	False	0.0	0.0	0.0	0.0	True	151.348335	False	1.0
161.050751	2.0	trials	nogo_tone	8000.0	80.0	161.050751	0.1	True	7.0	162.052882	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
208.559517	2.0	trials	nogo_tone	8000.0	80.0	208.559517	0.1	True	7.0	209.561638	0.01	False	0.0	0.0	0.0	0.0	True	209.817517	False	3.0
220.11928	2.0	trials	nogo_tone	8000.0	80.0	220.11928	0.1	True	7.0	221.121409	0.01	False	0.0	0.0	0.0	0.0	True	221.37028	False	3.0
230.709403	2.0	trials	go_tone	4000.0	80.0	230.709403	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	231.560403	True	1.0
243.129412	2.0	trials	go_tone	4000.0	80.0	243.129412	0.1	True	7.0	244.131493	0.01	False	0.0	0.0	0.0	0.0	True	244.32841200000001	False	1.0
254.461031	2.0	trials	nogo_tone	8000.0	80.0	254.461031	0.1	True	7.0	255.463154	0.01	False	0.0	0.0	0.0	0.0	True	255.912031	False	3.0
