onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
22.68606	2.0	trials	nogo_tone	8000.0	80.0	22.68606	0.1	True	7.0	23.688149	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
49.034353	2.0	trials	go_tone	4000.0	80.0	49.034353	0.1	True	7.0	50.036441	0.01	False	0.0	0.0	0.0	0.0	True	50.317353000000004	False	1.0
60.426298	2.0	trials	go_tone	4000.0	80.0	60.426298	0.1	True	7.0	61.428394	0.01	False	0.0	0.0	0.0	0.0	True	61.749298	False	1.0
71.905251	2.0	trials	go_tone	4000.0	80.0	71.905251	0.1	True	7.0	72.907341	0.01	False	0.0	0.0	0.0	0.0	True	73.133251	False	1.0
83.086545	2.0	trials	nogo_tone	8000.0	80.0	83.086545	0.1	True	7.0	84.088692	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
94.247347	2.0	trials	nogo_tone	8000.0	80.0	94.247347	0.1	True	7.0	95.249444	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
105.116797	2.0	trials	nogo_tone	8000.0	80.0	105.116797	0.1	True	7.0	106.118944	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
116.268967	2.0	trials	go_tone	4000.0	80.0	116.268967	0.1	True	7.0	117.271097	0.01	False	0.0	0.0	0.0	0.0	True	117.451967	False	1.0
127.135317	1.9999999999999858	trials	nogo_tone	8000.0	80.0	127.135317	0.1	True	7.0	128.137447	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
137.967075	2.0	trials	go_tone	4000.0	80.0	137.967075	0.1	True	7.0	138.969213	0.01	False	0.0	0.0	0.0	0.0	True	139.249075	False	1.0
148.685274	2.0	trials	nogo_tone	8000.0	80.0	148.685274	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
160.22542	2.0	trials	nogo_tone	8000.0	80.0	160.22542	0.1	True	7.0	161.227568	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
171.505574	2.0	trials	nogo_tone	8000.0	80.0	171.505574	0.1	True	7.0	172.507671	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
183.016028	2.0	trials	nogo_tone	8000.0	80.0	183.016028	0.1	True	7.0	184.018166	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
193.667376	2.0	trials	go_tone	4000.0	80.0	193.667376	0.1	True	7.0	194.669515	0.01	False	0.0	0.0	0.0	0.0	False		False	1.0
204.237526	2.0	trials	nogo_tone	8000.0	80.0	204.237526	0.1	True	7.0	205.239622	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
247.646552	2.0	trials	nogo_tone	8000.0	80.0	247.646552	0.1	True	7.0	248.648723	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
259.008405	2.0	trials	go_tone	4000.0	80.0	259.008405	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
269.756954	2.0	trials	nogo_tone	8000.0	80.0	269.756954	0.1	True	7.0	270.759126	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
280.384854	2.0	trials	go_tone	4000.0	80.0	280.384854	0.1	True	7.0	281.386951	0.01	False	0.0	0.0	0.0	0.0	True	281.68185400000004	False	1.0
291.107154	2.0	trials	nogo_tone	8000.0	80.0	291.107154	0.1	True	7.0	292.10925	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
302.266805	2.0	trials	nogo_tone	8000.0	80.0	302.266805	0.1	True	7.0	303.268953	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
313.286906	2.0	trials	nogo_tone	8000.0	80.0	313.286906	0.1	True	7.0	314.289004	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
324.529109	2.0	trials	go_tone	4000.0	80.0	324.529109	0.1	True	7.0	325.531206	0.01	False	0.0	0.0	0.0	0.0	True	325.828109	False	1.0
344.719518	2.0	trials	nogo_tone	8000.0	80.0	344.719518	0.1	True	7.0	345.721607	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
355.86782	2.0	trials	nogo_tone	8000.0	80.0	355.86782	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
366.557986	2.0	trials	nogo_tone	8000.0	80.0	366.557986	0.1	True	7.0	367.560117	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
377.459687	2.0	trials	go_tone	4000.0	80.0	377.459687	0.1	True	7.0	378.461817	0.01	False	0.0	0.0	0.0	0.0	True	378.73468699999995	False	1.0
388.497839	2.0	trials	nogo_tone	8000.0	80.0	388.497839	0.1	True	7.0	389.499986	0.01	False	0.0	0.0	0.0	0.0	True	389.779839	False	3.0
399.937892	2.0	trials	nogo_tone	8000.0	80.0	399.937892	0.1	True	7.0	400.93998	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
410.658291	2.0	trials	nogo_tone	8000.0	80.0	410.658291	0.1	True	7.0	411.66043	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
421.38034	2.0	trials	no_tone					True	7.0	422.382438	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
432.269642	2.0	trials	go_tone	4000.0	80.0	432.269642	0.1	True	7.0	433.271739	0.01	False	0.0	0.0	0.0	0.0	True	433.60164199999997	False	1.0
443.198392	2.0	trials	nogo_tone	8000.0	80.0	443.198392	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
453.9802	2.0	trials	go_tone	4000.0	80.0	453.9802	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
464.769151	2.0	trials	no_tone					True	7.0	465.771289	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
476.200546	2.0	trials	go_tone	4000.0	80.0	476.200546	0.1	True	7.0	477.202643	0.01	False	0.0	0.0	0.0	0.0	True	477.418546	False	1.0
487.340798	2.0	trials	nogo_tone	8000.0	80.0	487.340798	0.1	True	7.0	488.342895	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
498.451316	2.0	trials	no_tone					True	7.0	499.453496	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
509.289516	2.0	trials	nogo_tone	8000.0	80.0	509.289516	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
520.319068	2.0	trials	go_tone	4000.0	80.0	520.319068	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
531.849572	2.0	trials	go_tone	4000.0	80.0	531.849572	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
542.671122	2.0	trials	go_tone	4000.0	80.0	542.671122	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
553.27122	2.0	trials	go_tone	4000.0	80.0	553.27122	0.1	True	7.0	554.273368	0.01	False	0.0	0.0	0.0	0.0	True	554.46322	False	1.0
564.00213	2.0	trials	no_tone					True	7.0	565.004217	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
575.480425	2.0	trials	nogo_tone	8000.0	80.0	575.480425	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
586.550326	2.0	trials	nogo_tone	8000.0	80.0	586.550326	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
598.081721	2.0	trials	nogo_tone	8000.0	80.0	598.081721	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
609.350573	2.0	trials	go_tone	4000.0	80.0	609.350573	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
621.030779	2.0	trials	go_tone	4000.0	80.0	621.030779	0.1	True	7.0	622.032867	0.01	False	0.0	0.0	0.0	0.0	True	622.256779	False	1.0
632.175473	2.0	trials	no_tone					True	7.0	633.17757	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
654.862696	2.0	trials	go_tone	4000.0	80.0	654.862696	0.1	True	7.0	655.864867	0.01	False	0.0	0.0	0.0	0.0	True	656.103696	False	1.0
665.761247	2.0	trials	nogo_tone	8000.0	80.0	665.761247	0.1	True	7.0	666.763367	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
676.982949	2.0	trials	nogo_tone	8000.0	80.0	676.982949	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
687.862799	2.0	trials	no_tone					True	7.0	688.864887	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
699.101092	2.0	trials	go_tone	4000.0	80.0	699.101092	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
710.383095	2.0	trials	nogo_tone	8000.0	80.0	710.383095	0.1	True	7.0	711.385193	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
