onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	lick_flag	lick_time	early_lick	trial_type
33.269452	2.0	trials	go_tone	4000.0	80.0	33.269452	0.1	True	7.0	34.271465	0.01	False	0.0	0.0	0.0	0.0	True	34.491452	False	1.0
44.797387	2.0	trials	nogo_tone	8000.0	80.0	44.797387	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
56.23744	2.0	trials	nogo_tone	8000.0	80.0	56.23744	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
67.00816	2.0	trials	nogo_tone	8000.0	80.0	67.00816	0.1	True	7.0	68.010257	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
78.408245	2.0	trials	no_tone					True	7.0	79.410341	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
88.978166	2.0	trials	no_tone					True	7.0	89.980262	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
100.157734	2.0	trials	nogo_tone	8000.0	80.0	100.157734	0.1	True	7.0	101.159747	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
111.707519	2.0	trials	go_tone	4000.0	80.0	111.707519	0.1	True	7.0	112.709633	0.01	False	0.0	0.0	0.0	0.0	False		False	1.0
122.557639	2.0	trials	nogo_tone	8000.0	80.0	122.557639	0.1	True	7.0	123.55972	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
155.267265	2.0	trials	go_tone	4000.0	80.0	155.267265	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
165.927767	2.0	trials	go_tone	4000.0	80.0	165.927767	0.1	True	7.0	166.929898	0.01	False	0.0	0.0	0.0	0.0	False		False	1.0
176.897837	2.0	trials	go_tone	4000.0	80.0	176.897837	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
187.909722	2.0	trials	go_tone	4000.0	80.0	187.909722	0.1	True	7.0		0.01	False	0.0	0.0	0.0	0.0	True	188.709722	True	1.0
200.218091	2.0	trials	go_tone	4000.0	80.0	200.218091	0.1	True	7.0	201.220154	0.01	False	0.0	0.0	0.0	0.0	True	201.374091	False	1.0
210.928243	2.0	trials	nogo_tone	8000.0	80.0	210.928243	0.1	True	7.0	211.930325	0.01	False	0.0	0.0	0.0	0.0	True	212.283243	False	3.0
221.818129	2.0	trials	go_tone	4000.0	80.0	221.818129	0.1	False				False	0.0	0.0	0.0	0.0	True	222.842129	True	2.0
234.348848	2.0	trials	go_tone	4000.0	80.0	234.348848	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
245.688333	2.0	trials	no_tone					True	7.0	246.690447	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
256.514053	2.0	trials	no_tone					True	7.0	257.516134	0.01	False	0.0	0.0	0.0	0.0	True	257.737053	False	5.0
267.267974	2.0	trials	nogo_tone	8000.0	80.0	267.267974	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
277.868426	2.0	trials	nogo_tone	8000.0	80.0	277.868426	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
288.95853	2.0	trials	nogo_tone	8000.0	80.0	288.95853	0.1	True	7.0	289.960626	0.01	False	0.0	0.0	0.0	0.0	True	290.18053	False	3.0
299.983466	2.0	trials	go_tone	4000.0	80.0	299.983466	0.1	True	7.0	300.985561	0.01	False	0.0	0.0	0.0	0.0	True	301.346466	False	1.0
310.578651	2.0	trials	nogo_tone	8000.0	80.0	310.578651	0.1	True	7.0	311.580733	0.01	False	0.0	0.0	0.0	0.0	True	311.804651	False	3.0
321.828087	2.0	trials	go_tone	4000.0	80.0	321.828087	0.1	True	7.0	322.830201	0.01	False	0.0	0.0	0.0	0.0	True	323.00708699999996	False	1.0
332.898056	2.0	trials	nogo_tone	8000.0	80.0	332.898056	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
344.298859	2.0	trials	go_tone	4000.0	80.0	344.298859	0.1	False				False	0.0	0.0	0.0	0.0	True	345.495859	False	2.0
355.759028	2.0	trials	nogo_tone	8000.0	80.0	355.759028	0.1	False				False	0.0	0.0	0.0	0.0	False		False	4.0
366.868213	2.0	trials	no_tone					True	7.0	367.870294	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
377.798183	2.0	trials	go_tone	4000.0	80.0	377.798183	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
389.268186	2.0	trials	go_tone	4000.0	80.0	389.268186	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
400.218722	2.0	trials	no_tone					True	7.0	401.220818	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
411.71829	2.0	trials	nogo_tone	8000.0	80.0	411.71829	0.1	True	7.0	412.720371	0.01	False	0.0	0.0	0.0	0.0	False		False	3.0
422.938594	2.0	trials	go_tone	4000.0	80.0	422.938594	0.1	True	7.0	423.94074	0.01	False	0.0	0.0	0.0	0.0	False		False	1.0
433.508397	2.0	trials	go_tone	4000.0	80.0	433.508397	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
444.638315	2.0	trials	no_tone					True	7.0	445.640397	0.01	False	0.0	0.0	0.0	0.0	False		False	5.0
455.548353	2.0	trials	go_tone	4000.0	80.0	455.548353	0.1	False				False	0.0	0.0	0.0	0.0	False		False	2.0
466.590271	2.0	trials	nogo_tone	8000.0	80.0	466.590271	0.1	True	7.0	467.592352	0.01	False	0.0	0.0	0.0	0.0	True	468.250271	False	3.0
478.058423	2.0	trials	go_tone	4000.0	80.0	478.058423	0.1	False				False	0.0	0.0	0.0	0.0	True	478.008423	True	2.0
