onset	duration	nwb_table	context	auditory_stim_frequency	auditory_stim_amplitude	auditory_stim_time	auditory_stim_duration	whisker_stim	whisker_stim_amplitude	whisker_stim_time	whisker_stim_duration	opto_stim	opto_stim_frequency	opto_stim_amplitude	opto_stim_start_time	opto_stim_stop_time	opto_window	opto_duration	opto_area	lick_flag	lick_time	early_lick	trial_type
11.508	2.0	trials	no_tone					True	5.0	12.508	0.01	False					nolight	0.0	nan	False		False	5.0
22.357	2.0	trials	go_tone	8000.0	80.0	22.357	0.1	True	5.0	23.357	0.01	False					nolight	0.0	nan	True	25.410999999999998	False	1.0
33.497	2.0	trials	no_tone					True	5.0	34.497	0.01	False					nolight	0.0	nan	False		False	5.0
44.909	2.0	trials	go_tone	8000.0	80.0	44.909	0.1	False				False					nolight	0.0	nan	True	48.233	False	2.0
56.228	2.0	trials	go_tone	8000.0	80.0	56.228	0.1	True	5.0	57.228	0.01	False					nolight	0.0	nan	True	59.344	False	1.0
67.638	2.0	trials	go_tone	8000.0	80.0	67.638	0.1	True	5.0	68.638	0.01	False					nolight	0.0	nan	True	70.49300000000001	False	1.0
79.068	2.0	trials	no_tone					True	5.0	80.068	0.01	True	100.0	12.0	79.018	79.468	audio	450.0	wS2	False		False	5.0
89.718	2.0	trials	go_tone	8000.0	80.0	89.718	0.1	False				True	100.0	12.0	90.11800000000001	90.668	delay	550.0	wS2	False		False	2.0
101.13	2.0	trials	no_tone					True	5.0	102.13	0.01	False					nolight	0.0	nan	False		False	5.0
112.229	2.0	trials	nogo_tone	4000.0	80.0	112.229	0.1	False				True	100.0	12.0	113.179	113.529	whisker	350.0	wS2	False		False	4.0
123.49	2.0	trials	go_tone	8000.0	80.0	123.49	0.1	False				True	100.0	12.0	124.44	124.78999999999999	whisker	350.0	wS2	False		False	2.0
134.34	2.0	trials	no_tone					True	5.0	135.34	0.01	False					nolight	0.0	nan	False		False	5.0
145.321	2.0	trials	go_tone	8000.0	80.0	145.321	0.1	True	5.0	146.321	0.01	True	100.0	12.0	145.271	145.721	audio	450.0	wS2	True	148.476	False	1.0
156.199	2.0	trials	nogo_tone	4000.0	80.0	156.199	0.1	False				False					nolight	0.0	nan	False		False	4.0
166.93	2.0	trials	nogo_tone	4000.0	80.0	166.93	0.1	False				False					nolight	0.0	nan	False		False	4.0
177.93	2.0	trials	nogo_tone	4000.0	80.0	177.93	0.1	True	5.0	178.93	0.01	True	100.0	12.0	178.33	178.88	delay	550.0	wS2	False		False	3.0
189.402	2.0	trials	nogo_tone	4000.0	80.0	189.402	0.1	False				False					nolight	0.0	nan	False		False	4.0
200.43	2.0	trials	go_tone	8000.0	80.0	200.43	0.1	True	5.0	201.43	0.01	True	100.0	12.0	200.83	201.38	delay	550.0	wS2	True	203.382	False	1.0
211.572	2.0	trials	nogo_tone	4000.0	80.0	211.572	0.1	True	5.0	212.572	0.01	False					nolight	0.0	nan	False		False	3.0
222.371	2.0	trials	go_tone	8000.0	80.0	222.371	0.1	True	5.0	223.371	0.01	False					nolight	0.0	nan	True	224.375	True	1.0
234.381	2.0	trials	go_tone	8000.0	80.0	234.381	0.1	True	5.0	235.381	0.01	False					nolight	0.0	nan	True	237.307	False	1.0
245.383	2.0	trials	go_tone	8000.0	80.0	245.383	0.1	False				False					nolight	0.0	nan	True	248.553	False	2.0
256.591	2.0	trials	go_tone	8000.0	80.0	256.591	0.1	True	5.0	257.591	0.01	False					nolight	0.0	nan	True	259.66200000000003	False	1.0
267.533	2.0	trials	nogo_tone	4000.0	80.0	267.533	0.1	False				False					nolight	0.0	nan	False		False	4.0
278.463	2.0	trials	nogo_tone	4000.0	80.0	278.463	0.1	True	5.0	279.463	0.01	False					nolight	0.0	nan	False		False	3.0
289.114	2.0	trials	no_tone					True	5.0	290.114	0.01	False					nolight	0.0	nan	False		False	5.0
300.634	2.0	trials	nogo_tone	4000.0	80.0	300.634	0.1	False				True	100.0	12.0	301.034	301.584	delay	550.0	wS2	False		False	4.0
311.733	2.0	trials	no_tone					True	5.0	312.733	0.01	True	100.0	12.0	312.133	312.683	delay	550.0	wS2	False		False	5.0
322.702	2.0	trials	go_tone	8000.0	80.0	322.702	0.1	False				False					nolight	0.0	nan	False		False	2.0
333.944	2.0	trials	go_tone	8000.0	80.0	333.944	0.1	False				False					nolight	0.0	nan	False		False	2.0
344.573	2.0	trials	no_tone					True	5.0	345.573	0.01	False					nolight	0.0	nan	False		False	5.0
355.193	2.0	trials	nogo_tone	4000.0	80.0	355.193	0.1	True	5.0	356.193	0.01	False					nolight	0.0	nan	False		False	3.0
366.335	2.0	trials	nogo_tone	4000.0	80.0	366.335	0.1	True	5.0	367.335	0.01	False					nolight	0.0	nan	False		False	3.0
377.173	2.0	trials	go_tone	8000.0	80.0	377.173	0.1	True	5.0	378.173	0.01	True	100.0	12.0	378.123	378.473	whisker	350.0	wS2	True	380.245	False	1.0
388.695	2.0	trials	no_tone					True	5.0	389.695	0.01	True	100.0	12.0	389.645	389.995	whisker	350.0	wS2	False		False	5.0
399.354	2.0	trials	go_tone	8000.0	80.0	399.354	0.1	False				False					nolight	0.0	nan	True	402.16999999999996	False	2.0
410.885	2.0	trials	nogo_tone	4000.0	80.0	410.885	0.1	False				False					nolight	0.0	nan	False		False	4.0
421.474	2.0	trials	go_tone	8000.0	80.0	421.474	0.1	True	5.0	422.474	0.01	False					nolight	0.0	nan	True	424.295	False	1.0
432.204	2.0	trials	nogo_tone	4000.0	80.0	432.204	0.1	True	5.0	433.204	0.01	True	100.0	12.0	432.154	432.604	audio	450.0	wS2	False		False	3.0
443.435	2.0	trials	nogo_tone	4000.0	80.0	443.435	0.1	True	5.0	444.435	0.01	False					nolight	0.0	nan	False		False	3.0
454.164	2.0	trials	nogo_tone	4000.0	80.0	454.164	0.1	False				False					nolight	0.0	nan	False		False	4.0
465.326	2.0	trials	go_tone	8000.0	80.0	465.326	0.1	False				False					nolight	0.0	nan	False		False	2.0
476.015	2.0	trials	nogo_tone	4000.0	80.0	476.015	0.1	True	5.0	477.015	0.01	True	100.0	12.0	476.965	477.315	whisker	350.0	wS2	False		False	3.0
486.737	2.0	trials	nogo_tone	4000.0	80.0	486.737	0.1	True	5.0	487.737	0.01	False					nolight	0.0	nan	False		False	3.0
498.217	2.0	trials	go_tone	8000.0	80.0	498.217	0.1	False				True	100.0	12.0	498.167	498.61699999999996	audio	450.0	wS2	False		False	2.0
509.276	2.0	trials	nogo_tone	4000.0	80.0	509.276	0.1	False				True	100.0	12.0	509.226	509.676	audio	450.0	wS2	False		False	4.0
520.007	2.0	trials	go_tone	8000.0	80.0	520.007	0.1	False				True	100.0	12.0	520.4069999999999	520.957	delay	550.0	wS2	False		False	2.0
530.597	2.0	trials	go_tone	8000.0	80.0	530.597	0.1	False				False					nolight	0.0	nan	False		False	2.0
541.406	2.0	trials	go_tone	8000.0	80.0	541.406	0.1	True	5.0	542.406	0.01	True	100.0	12.0	541.8059999999999	542.356	delay	550.0	wS2	True	544.27	False	1.0
552.478	2.0	trials	no_tone					True	5.0	553.478	0.01	False					nolight	0.0	nan	False		False	5.0
563.838	2.0	trials	no_tone					True	5.0	564.838	0.01	True	100.0	12.0	564.788	565.1379999999999	whisker	350.0	wS2	False		False	5.0
574.928	2.0	trials	nogo_tone	4000.0	80.0	574.928	0.1	True	5.0	575.928	0.01	False					nolight	0.0	nan	False		False	3.0
585.987	2.0	trials	no_tone					True	5.0	586.987	0.01	True	100.0	12.0	586.387	586.937	delay	550.0	wS2	False		False	5.0
596.587	2.0	trials	go_tone	8000.0	80.0	596.587	0.1	False				True	100.0	12.0	597.537	597.887	whisker	350.0	wS2	False		False	2.0
607.357	2.0	trials	nogo_tone	4000.0	80.0	607.357	0.1	True	5.0	608.357	0.01	True	100.0	12.0	608.307	608.6569999999999	whisker	350.0	wS2	False		False	3.0
618.418	2.0	trials	go_tone	8000.0	80.0	618.418	0.1	False				True	100.0	12.0	618.368	618.818	audio	450.0	wS2	False		False	2.0
629.628	2.0	trials	nogo_tone	4000.0	80.0	629.628	0.1	True	5.0	630.628	0.01	False					nolight	0.0	nan	False		False	3.0
640.618	2.0	trials	nogo_tone	4000.0	80.0	640.618	0.1	False				False					nolight	0.0	nan	False		False	4.0
651.778	2.0	trials	go_tone	8000.0	80.0	651.778	0.1	True	5.0	652.778	0.01	True	100.0	12.0	652.7280000000001	653.078	whisker	350.0	wS2	True	654.62	False	1.0
662.488	2.0	trials	nogo_tone	4000.0	80.0	662.488	0.1	False				False					nolight	0.0	nan	False		False	4.0
673.67	2.0	trials	go_tone	8000.0	80.0	673.67	0.1	True	5.0	674.67	0.01	False					nolight	0.0	nan	False		False	1.0
773.422	2.0	trials	no_tone					True	5.0	774.422	0.01	False					nolight	0.0	nan	False		False	5.0
784.31	2.0	trials	no_tone					True	5.0	785.31	0.01	False					nolight	0.0	nan	False		False	5.0
795.33	2.0	trials	go_tone	8000.0	80.0	795.33	0.1	True	5.0	796.33	0.01	False					nolight	0.0	nan	True	798.486	False	1.0
806.651	2.0	trials	nogo_tone	4000.0	80.0	806.651	0.1	False				True	100.0	12.0	807.601	807.9509999999999	whisker	350.0	wS2	False		False	4.0
817.242	2.0	trials	nogo_tone	4000.0	80.0	817.242	0.1	False				True	100.0	12.0	817.192	817.6419999999999	audio	450.0	wS2	False		False	4.0
828.201	2.0	trials	no_tone					True	5.0	829.201	0.01	False					nolight	0.0	nan	False		False	5.0
839.251	2.0	trials	nogo_tone	4000.0	80.0	839.251	0.1	True	5.0	840.251	0.01	True	100.0	12.0	839.201	839.651	audio	450.0	wS2	False		False	3.0
849.992	2.0	trials	nogo_tone	4000.0	80.0	849.992	0.1	True	5.0	850.992	0.01	False					nolight	0.0	nan	False		False	3.0
860.603	2.0	trials	go_tone	8000.0	80.0	860.603	0.1	False				False					nolight	0.0	nan	False		False	2.0
